idx,Base salt,Initial loading,Final loading,Fitness
59,BeSeO4,0.0,4.0,2.27
60,BeSeO4,0.0,2.0,1.4
61,BeSO4,3.0,4.0,0.59
62,BeSO4,2.0,4.0,1.13
63,BeSO4,1.0,4.0,1.81
64,BeSO4,0.0,4.0,2.47
65,BeSO4,2.0,3.0,0.62
66,BeSO4,1.0,3.0,1.39
67,BeSO4,0.0,3.0,2.85
68,BeSO4,1.0,2.0,0.96
69,BeSO4,0.0,2.0,1.96
70,BeSO4,0.0,1.0,1.27
71,BiCl3,0.0,1.0,0.79
72,(CH3)(NH2)Al(SO4)2,0.0,12.0,2.93
73,(CH3)(NH2)Cr(SO4)2,0.0,12.0,3.33
74,(CH3)(NH2)Fe(SO4)2,0.0,12.0,4.14
75,Ca6Al2(OH)12(SO4)3,0.0,26.0,1.72
76,Ca6Al2(OH)12(SO4)3,7.0,26.0,1.04
77,Ca6Fe2(OH)12(SO4)3,2.0,26.0,1.56
78,Ca6Al2(OH)12(CO3)3,3.0,26.0,1.54
79,Ca(Al2Si2O6)2,3.5,4.0,0.09
80,Ca(Al2Si2O6)2,2.0,4.0,0.46
81,Ca(Al2Si2O6)2,2.0,3.5,0.37
82,Ca(CH3COO)2,0.0,1.0,0.54
83,Ca(ClO4)2,0.0,4.0,1.77
84,Ca(H2PO4)2,0.0,1.0,0.47
85,Ca(IO3)2,1.0,6.0,1.54
86,Ca(IO3)2,0.0,6.0,2.23
87,Ca(IO3)2,0.0,1.0,0.7
88,Ca(NO3)2,3.0,4.0,0.46
89,Ca(NO3)2,2.0,4.0,0.94
90,Ca(NO3)2,0.0,4.0,1.91
91,Ca(NO3)2,2.0,3.0,0.48
92,Ca(NO3)2,0.0,3.0,1.51
93,Ca(NO3)2,0.0,2.0,1.28
94,Ca2AlF7,0.0,1.0,0.52
95,Ca2Fe(PO4)2,0.5,4.0,1.81
96,Ca2SiO4,0.0,1.17,1.08
97,Ca3Si2O7,0.0,3.0,0.73
98,Ca3Al2O6,0.0,6.0,3.4
99,Ca5Si6O17,5.5,10.5,0.89
100,Ca5Si6O17,3.0,10.5,1.38
101,Ca5Si6O17,3.0,5.5,0.54
102,CaAl2Si2O8,0.0,1.0,1.45
103,CaAl2Si7O18,6.0,7.0,0.16
104,Ca(B(OH)4)2,0.0,2.0,0.32
106,CaBr2,6.0,9.0,0.99
107,CaBr2,0.0,9.0,3.01
108,CaBr2,0.0,6.0,2.67
109,CaC2O4,0.0,1.0,1.06
110,CaCl2,4.0,6.0,0.94
111,CaCl2,2.0,6.0,1.96
112,CaCl2,1.0,6.0,2.36
113,CaCl2,0.0,6.0,2.93
114,CaCl2,2.0,4.0,1.25
115,CaCl2,1.0,4.0,1.71
116,CaCl2,0.0,4.0,2.44
117,CaCl2,1.0,2.0,0.61
118,CaCl2,0.0,2.0,1.55
119,CaCl2,0.0,1.0,1.27
120,CaCO3,1.0,6.0,2.24
121,CaCO3,0.0,6.0,2.67
122,CaCO3,0.0,1.0,1.17
123,CaCrO4,0.0,2.0,1.92
124,CaHPO4,0.0,2.0,1.54
125,CaI2,0.0,8.0,2.69
126,CaMg(B3O7H3)2,2.2,3.0,0.16
127,CaMg(B3O7H3)2,0.0,3.0,1.1
128,CaMg(B3O7H3)2,0.0,2.2,0.97
129,CaNaB5O12H6,1.0,5.0,1.65
130,CaO,0.0,8.0,3.26
131,CaSeO4,0.0,2.0,1.43
132,CaSiF6,0.0,2.0,1.44
133,CaSO3,0.5,2.0,1.17
134,CaSO3,0.0,2.0,1.62
135,CaSO3,0.0,0.5,0.57
136,CaSO4,0.5,2.0,1.1
137,CaSO4,0.0,2.0,1.51
138,CaSO4,0.0,0.5,0.59
139,CaTeO3,0.0,1.0,0.71
140,CaZn2(PO4)2,1.0,2.0,0.48
141,CaZn2(PO4)2,0.67,2.0,0.59
142,CaZn2(PO4)2,0.0,2.0,0.88
143,CaZn2(PO4)2,0.67,1.0,0.11
144,CaZn2(PO4)2,0.0,1.0,0.42
145,CaZn2(PO4)2,0.0,0.67,0.32
146,Cd(ClO4)2,4.0,6.0,0.23
147,Cd(ClO4)2,0.0,6.0,2.17
148,Cd(NO3)2,2.0,4.0,0.91
149,Cd(NO3)2,0.0,4.0,1.83
150,Cd(NO3)2,0.0,2.0,1.2
151,CdBr2,0.0,4.0,1.92
152,CdCl2,2.5,4.0,1.17
153,CdCl2,1.0,4.0,2.13
154,CdCl2,0.0,4.0,2.76
155,CdCl2,1.0,2.5,0.97
156,CdCl2,0.0,2.5,1.61
157,CdCl2,0.0,1.0,0.85
158,CdF2,0.0,2.0,2.89
159,CdSeO4,0.0,1.0,1.06
160,CdSO4,1.0,2.67,1.28
161,CdSO4,0.0,2.67,2.25
162,CdSO4,0.0,1.0,2.12
163,Ce(NO3)3,3.0,4.0,0.48
165,CeBr3,0.0,7.0,2.5
166,CeCl3,6.0,7.0,0.26
167,CeCl3,0.0,7.0,2.55
168,CeCl3,0.0,6.0,2.49
169,CePO4,0.0,2.0,1.57
170,Co(ClO4)2,0.0,6.0,1.06
171,Co(HCOO)2,0.0,2.0,1.88
172,Co(NO3)2,4.0,6.0,0.61
173,Co(NO3)2,0.0,6.0,2.16
174,Co(NO3)2,3.0,4.0,0.54
175,Co(NO3)2,2.0,3.0,0.57
176,Co(NO3)2,0.0,2.0,1.29
177,CoBr2,0.0,6.0,2.61
178,CoBr2,2.0,4.0,0.66
179,CoBr2,0.0,4.0,1.75
180,CoBr2,0.0,2.0,1.56
181,CoCl2,4.0,6.0,0.88
182,CoCl2,2.0,6.0,1.82
183,CoCl2,1.0,6.0,2.33
184,CoCl2,0.0,6.0,2.82
185,CoCl2,2.0,4.0,1.14
186,CoCl2,1.0,2.0,0.86
187,CoCl2,0.0,2.0,1.83
188,CoCl2,0.0,1.0,1.12
189,CoF2,0.0,4.0,2.88
190,CoSeO3,0.0,2.0,0.67
191,CoSO4,6.0,7.0,0.37
192,CoSO4,1.0,7.0,1.84
193,CoSO4,0.0,7.0,2.75
194,CoSO4,1.0,6.0,1.64
195,CoSO4,0.0,6.0,2.64
196,Cr2(SO4)3,8.0,14.0,1.25
197,Cr2(SO4)3,0.0,14.0,4.13
198,Cr2(SO4)3,0.0,8.0,3.46
199,CrCl2,3.0,4.0,0.57
200,CrCl2,2.0,4.0,1.18
201,CrCl2,0.0,4.0,2.4
202,CrCl2,2.0,3.0,0.71
203,CrCl2,0.0,3.0,2.11
204,CrCl2,0.0,2.0,1.57
205,CrCl3,0.0,6.0,2.7
206,CrF3,5.0,9.0,2.13
207,CrF3,3.0,9.0,2.55
208,CrF3,0.0,9.0,3.77
209,CrF3,3.0,5.0,0.69
210,CrF3,0.0,5.0,2.71
211,CrF3,0.0,3.0,2.76
213,Cs2CO3,1.5,3.5,1.06
214,Cs2CO3,0.0,3.5,1.85
215,Cs2Co(SO4)2,0.0,12.0,3.71
218,Cs2Fe(SO4)2,0.0,6.0,1.62
219,Cs2Mg(SeO4)2,4.0,6.0,0.48
220,Cs2Mg(SeO4)2,2.0,6.0,0.92
221,Cs2Mg(SeO4)2,0.0,6.0,1.55
222,Cs2Mg(SO4)2,2.0,6.0,1.04
223,Cs2Mg(SO4)2,0.0,6.0,1.69
224,Cs2Ni(SO4)2,2.0,6.0,1.08
225,Cs2Ni(SO4)2,0.0,6.0,1.75
226,Cs2Zn(SO4)2,0.0,6.0,1.73
227,CsAl(SO4)2,0.0,12.0,2.52
228,CsCd(SO4)2,2.0,6.0,0.48
229,CsCr(SeO4)2,0.0,12.0,3.08
230,CsCr(SO4)2,0.0,12.0,1.67
231,CsF,1.0,1.5,0.7
232,CsF,0.0,1.5,2.41
233,CsF,0.0,1.0,1.84
234,CsFe(SO4)2,4.0,6.0,0.56
235,CsGa(SeO4)2,0.0,12.0,2.54
236,CsMg(SO4)2,2.0,6.0,0.8
237,CsNi(SO4)2,2.0,6.0,0.94
238,CsOH,0.0,1.0,1.97
239,CsTi(SO4)2,0.0,12.0,1.7
240,CsV(SO4)2,0.0,12.0,2.01
241,CsZn(SO4)2,2.0,6.0,1.11
242,Cu(CH3COO)2,0.0,1.0,0.58
243,Cu(ClO4)2,4.0,8.0,0.29
244,Cu(HCOO)2,2.0,4.0,0.97
245,Cu(HCOO)2,0.0,4.0,1.81
246,Cu(HCOO)2,0.0,2.0,1.13
247,Cu(IO3)2,0.0,1.0,0.59
248,Cu(NO3)2,3.0,6.0,1.3
249,Cu(NO3)2,0.0,6.0,2.44
250,Cu(NO3)2,0.0,3.0,1.96
251,CuBr2,0.0,4.0,2.09
252,CuBr2,0.0,2.0,1.27
253,CuCl2,0.0,2.0,1.68
254,CuF2,0.0,2.0,2.89
255,CuHPO4,0.0,1.0,0.63
256,CuSeO3,0.0,2.0,1.3
257,CuSeO4,0.0,5.0,2.3
258,CuSO4,3.0,5.0,1.01
259,CuSO4,1.0,5.0,2.05
260,CuSO4,0.0,5.0,2.72
261,CuSO4,1.0,3.0,1.44
262,CuSO4,0.0,3.0,2.32
263,CuSO4,0.0,1.0,1.22
264,Dy(NO3)3,4.0,6.0,0.64
265,DyCl3,0.0,6.0,2.86
266,DyPO4,0.0,2.0,4.09
267,ErCl3,0.0,6.0,2.96
268,ErPO4,0.0,2.0,4.88
269,Eu(IO3)3,0.0,2.0,0.31
270,EuBr3,0.0,6.0,2.24
271,EuCl2,0.0,2.0,1.51
272,EuCl3,0.0,6.0,2.62
273,EuPO4,0.0,2.0,2.8
274,FeSO5H,2.0,5.0,1.23
275,FeSO5H,0.0,5.0,2.11
276,FeSO5H,0.0,2.0,1.45
277,FeSO5H,1.5,3.5,1.04
278,FeSO5H,0.0,3.5,1.88
279,FeSO5H,1.5,3.0,0.84
280,FeSO5H,0.0,3.0,1.69
281,FeSO5H,0.0,1.5,1.12
282,Fe2(SO4)3,7.75,9.0,0.29
283,Fe2(SO4)3,5.03,9.0,0.81
284,Fe2(SO4)3,0.0,9.0,1.97
285,Fe2(SO4)3,5.03,7.75,0.61
286,Fe2(SO4)3,0.0,7.75,1.93
287,Fe2(SO4)3,0.0,5.03,1.57
288,Fe2O3,0.0,1.0,1.21
289,Fe3(PO4)2,1.0,8.0,1.88
290,Fe3(PO4)2,0.0,4.0,1.95
291,FeBr2,0.0,4.0,1.97
292,FeBr2,1.0,2.0,0.52
293,FeC2O4,0.0,2.0,1.7
294,FeCl2,2.0,4.0,1.01
295,FeCl2,1.0,4.0,1.73
296,FeCl2,0.0,4.0,2.24
297,FeCl2,1.0,2.0,0.91
298,FeCl2,0.0,2.0,1.8
299,FeCl3,0.0,6.0,2.52
300,FeCl3,2.5,6.0,1.25
301,FeCl3,0.0,2.5,1.49
302,FePO4,0.0,6.0,2.17
303,FePO4,2.0,4.0,0.96
304,FePO4,0.0,4.0,2.05
305,FePO4,0.0,2.0,1.55
306,FeSO4,4.0,7.0,1.09
307,FeSO4,1.0,7.0,2.2
308,FeSO4,0.0,7.0,2.7
309,FeSO4,1.0,4.0,1.65
310,FeSO4,0.0,4.0,2.39
311,FeSO4,0.0,1.0,1.26
312,FeZn2(PO4)2,3.5,4.0,0.2
313,FeZn2(PO4)3,0.0,4.0,0.99
314,FeZn2(PO4)3,1.5,3.5,0.8
315,Gd(NO3)3,4.0,6.0,0.32
316,Gd(NO3)3,3.0,6.0,0.67
317,GdCl3,0.0,6.0,2.75
318,H2C2O4,0.0,2.0,1.38
319,H2SeO3,0.0,1.0,1.24
320,H2SO4,4.0,6.5,0.84
321,H2SO4,3.0,6.5,1.19
322,H2SO4,2.0,6.5,1.56
323,H2SO4,1.0,6.5,1.97
324,H2SO4,0.0,6.5,2.48
325,H2SO4,3.0,4.0,0.46
326,H2SO4,2.0,4.0,0.94
327,H2SO4,1.0,4.0,1.48
328,H2SO4,0.0,4.0,2.15
329,H2SO4,2.0,3.0,0.54
330,H2SO4,1.0,3.0,1.05
331,H2SO4,0.0,3.0,1.7
332,H2SO4,1.0,2.0,0.76
333,H2SO4,0.0,2.0,1.71
334,H2SO4,0.0,1.0,1.24
335,H3PO4,0.0,0.5,0.58
336,HAuCl4,3.0,4.0,0.43
337,HClO4,1.0,2.0,0.96
338,HClO4,0.0,2.0,1.83
339,HClO4,0.0,1.0,1.06
340,HIO3,0.0,1.0,1.97
341,HfF4,0.0,3.0,2.53
342,HgF2,0.0,2.0,2.98
343,Ho(N3)3,4.0,6.0,0.55
344,HoCl3,0.0,6.0,2.89
345,HoPO4,0.0,2.0,3.49
346,InCl3,0.0,3.0,1.37
347,InF3,0.0,3.0,2.69
348,K2C2O4,0.0,2.0,1.21
349,K2C2O4,0.0,1.0,0.74
350,K2C4H4O6,0.0,0.5,0.22
351,K2Co(SO4)2,2.0,6.0,1.46
352,K2CO3,0.0,2.0,1.56
353,K2CO3,0.5,1.5,0.84
354,K2CO3,0.0,1.5,1.19
355,K2CO3,0.0,0.5,0.55
356,K2Co(SO4)2,0.0,6.0,1.85
357,K2Cu(SO4)2,2.0,6.0,1.15
358,K2Cu(SO4)2,0.0,6.0,1.82
359,K2Cu(SO4)2,0.0,2.0,0.93
360,K2CuCl4,0.0,2.0,0.9
361,K2Fe(SO4)2,4.0,6.0,0.48
362,K2Fe(SO4)2,0.0,6.0,1.13
363,K2HgCl4,0.0,1.0,0.52
364,K2Mg(SeO4)2,2.0,6.0,1.04
365,K2Mg(SeO4)2,0.0,6.0,1.78
366,K2Mg(SeO4)2,0.0,2.0,0.86
367,K2Mg(SO4)2,4.0,6.0,0.49
368,K2Mg(SO4)2,2.0,6.0,1.19
369,K2Mg(SO4)2,0.0,6.0,1.86
370,K2Mg(SO4)2,2.0,4.0,0.71
371,K2Mg(SO4)2,0.0,4.0,1.57
372,K2Mg(SO4)2,0.0,2.0,0.87
373,K2Mn(SO4)2,2.0,6.0,0.83
374,K2Mn(SO4)2,0.0,6.0,1.42
375,K2Mn(SO4)2,2.0,4.0,0.59
376,K2Mn(SO4)2,0.0,4.0,1.33
377,K2Ni(SO4)2,2.0,6.0,1.08
378,K2Ni(SO4)2,0.0,6.0,1.8
379,K2PtBr4,0.0,2.0,0.61
380,K2TeO3,0.0,3.0,1.47
381,K2Zn(SeO4)2,0.0,6.0,1.47
382,K2Zn(SO4)2,2.0,6.0,1.12
383,K2Zn(SO4)2,0.0,6.0,1.76
384,K2Zn(SO4)2,0.0,2.0,0.74
385,K3PO4,0.0,7.0,3.3
386,K4Fe(CN)6,0.0,3.0,0.66
387,K4P2O7,0.0,3.0,1.05
388,KAl(SO4)2,3.0,12.0,1.87
389,KAl(SO4)2,2.0,12.0,1.89
390,KAl(SO4)2,0.0,12.0,2.56
391,KAl(SO4)2,2.0,3.0,0.42
392,KAl(SO4)2,0.0,3.0,1.35
393,KAl(SO4)2,1.0,2.0,0.26
394,KAlF4,0.0,0.33,0.46
395,KAuBr4,0.0,2.0,0.52
396,KAuCl4,0.0,2.0,0.73
397,KCdCl3,0.0,1.0,0.48
398,KCr(SO4)2,6.0,12.0,1.15
399,KF,2.0,4.0,1.27
400,KF,0.0,4.0,2.42
401,KF,0.0,2.0,2.7
402,KInBr4,0.0,2.0,0.51
403,KMgCl3,2.0,6.0,1.52
404,KMgCl3,0.0,6.0,2.33
405,KMgCl3,0.0,2.0,1.56
406,KMnCl3,0.0,2.0,1.14
407,KOH,1.0,2.0,1.14
408,KOH,0.0,2.0,2.78
409,KOH,0.75,1.0,0.12
410,KOH,0.0,1.0,2.37
411,KSnF3,0.0,0.5,0.44
412,La(NO3)3,4.0,6.0,0.57
413,La(NO3)3,3.0,6.0,0.9
414,La(NO3)3,0.0,6.0,1.94
415,La(NO3)3,3.0,4.0,0.39
416,La(NO3)3,0.0,4.0,1.66
417,La(NO3)3,0.0,3.0,1.32
418,La2(CO3)3,6.0,8.0,0.52
419,La2(CO3)3,0.5,8.0,1.97
420,La2(CO3)3,0.5,6.0,1.54
421,La2(CrO4)3,2.0,7.0,1.08
422,La2(CrO4)3,0.0,7.0,1.59
423,La2(SO4)3,0.0,9.0,2.06
424,LaBr3,0.0,7.0,2.49
425,LaCl3,6.0,7.0,0.13
426,LaCl3,3.0,7.0,1.41
427,LaCl3,1.0,7.0,2.33
428,LaCl3,0.0,7.0,2.77
429,LaCl3,1.0,3.0,1.11
430,LaCl3,0.0,3.0,1.85
431,LaCl3,0.0,1.0,0.83
432,LaPO4,0.0,2.0,3.62
433,Li2CrO4,0.0,2.0,1.47
434,Li2Sn(OH)6,0.0,2.0,1.66
435,Li2SO4,0.0,1.0,0.92
436,Li2TiF6,0.0,2.0,1.14
437,Li2ZnCl4,0.0,2.0,1.18
438,LiBr,1.0,2.0,1.09
439,LiBr,0.0,2.0,2.29
440,LiBr,0.0,1.0,1.84
441,LiCl,2.0,3.0,0.58
442,LiCl,1.0,3.0,1.41
443,LiCl,0.0,3.0,2.22
444,LiCl,1.0,2.0,1.17
445,LiCl,0.0,2.0,2.43
446,LiCl,0.0,1.0,1.9
447,LiClO4,1.0,3.0,1.44
448,LiClO4,0.0,3.0,2.26
449,LiClO4,0.0,1.0,1.23
450,LiI,2.0,3.0,0.82
451,LiI,1.0,3.0,1.49
452,LiI,0.0,3.0,2.24
453,LiI,1.0,2.0,0.9
454,LiI,0.0,2.0,1.8
455,LiI,0.5,1.0,0.9
456,LiI,0.0,1.0,1.64
457,LiI,0.0,0.5,0.34
458,LiMnF4,0.0,1.0,1.02
459,LiNO2,0.0,1.0,1.45
460,LiNO3,0.0,3.0,2.09
461,LiOH,0.0,1.0,2.35
462,LiReO4,1.0,2.0,0.73
463,LiReO4,0.0,2.0,1.46
464,LiReO4,0.0,1.0,0.82
465,LuBr3,0.0,8.0,2.9
466,LuCl3,0.0,6.0,2.87
467,LuPO4,0.0,2.0,4.2
468,Mg(ClO4)2,4.0,6.0,0.74
469,Mg(ClO4)2,2.0,6.0,1.48
470,Mg(ClO4)2,0.0,6.0,2.42
471,Mg(ClO4)2,2.0,4.0,0.8
472,Mg(ClO4)2,0.0,4.0,1.82
473,Mg(ClO4)2,0.0,2.0,1.31
474,Mg(NO3)2,2.0,6.0,1.5
475,Mg(NO3)2,0.0,6.0,2.42
476,Mg(NO3)2,0.0,2.0,1.5
477,Mg3(PO4)2,2.0,8.0,2.02
478,Mg3(O3POB(OH)3)2,1.0,6.0,1.91
479,Mg3(O3POB(OH)3)2,0.0,6.0,2.08
480,Mg3(O3POB(OH)3)2,0.0,1.0,0.2
481,MgBr2,6.0,9.0,1.15
482,MgBr2,4.0,9.0,1.83
483,MgBr2,2.0,9.0,2.63
484,MgBr2,1.0,9.0,3.19
485,MgBr2,0.0,9.0,3.71
486,MgBr2,4.0,6.0,0.89
487,MgBr2,1.0,6.0,1.74
488,MgBr2,0.0,6.0,3.02
489,MgBr2,2.0,4.0,1.32
490,MgBr2,1.0,2.0,1.31
491,MgBr2,0.0,1.0,1.06
492,MgC2O4,0.0,2.0,1.34
493,MgCl2,4.0,6.0,0.85
494,MgCl2,2.0,6.0,1.79
495,MgCl2,1.0,6.0,2.33
496,MgCl2,0.0,6.0,2.97
497,MgCl2,2.0,4.0,1.32
498,MgCl2,1.0,4.0,1.96
499,MgCl2,0.0,4.0,2.78
500,MgCl2,1.0,2.0,1.02
501,MgCl2,0.0,2.0,2.23
502,MgCl2,0.0,1.0,1.46
503,MgCO3,3.0,5.0,1.03
504,MgCO3,1.0,5.0,2.04
505,MgCO3,0.0,5.0,2.61
506,MgCO3,1.0,3.0,1.39
507,MgCO3,0.0,3.0,2.13
508,MgCrO4,2.0,5.0,1.25
509,MgCrO4,1.0,5.0,1.87
510,MgCrO4,0.0,5.0,2.89
511,MgCrO4,0.0,1.0,2.43
512,MgCsCl3,0.0,6.0,2.25
513,MgHPO4,1.0,3.0,0.7
514,MgRbCl3,0.0,6.0,2.29
516,MgSeO4,4.0,6.0,0.74
517,MgSeO4,1.0,6.0,1.92
518,MgSeO4,0.0,6.0,2.52
519,MgSeO4,1.0,4.0,1.36
520,MgSeO4,0.0,4.0,2.05
521,MgSeO4,0.0,1.0,1.49
522,MgSO3,3.0,6.0,1.33
523,MgSO3,0.0,6.0,2.92
524,MgSO3,0.0,3.0,2.62
525,MgSO4,6.0,7.0,0.4
526,MgSO4,5.0,7.0,0.76
527,MgSO4,4.0,7.0,1.15
528,MgSO4,2.0,7.0,1.94
529,MgSO4,1.0,7.0,2.27
530,MgSO4,0.0,7.0,2.78
531,MgSO4,5.0,6.0,0.38
532,MgSO4,4.0,6.0,0.83
533,MgSO4,2.0,6.0,1.71
534,MgSO4,1.0,6.0,2.07
535,MgSO4,0.0,6.0,2.64
536,MgSO4,4.0,5.0,0.5
537,MgSO4,2.0,5.0,1.58
538,MgSO4,1.0,5.0,2.02
539,MgSO4,0.0,5.0,3.26
540,MgSO4,2.0,4.0,1.23
541,MgSO4,1.0,4.0,1.73
542,MgSO4,0.0,4.0,2.51
543,MgSO4,1.0,2.0,0.68
544,MgSO4,0.0,2.0,1.75
545,MgSO4,0.0,1.0,1.64
546,MgTeO3,5.0,6.0,0.41
547,MgTeO3,0.0,6.0,2.81
548,MgTeO3,0.0,5.0,2.38
549,Mn(C2H3O2)2,0.0,4.0,1.76
550,Mn(ClO4)2,4.0,6.0,0.23
551,Mn(HCOO)2,0.0,2.0,1.29
552,Mn(NO3)2,0.0,6.0,2.61
553,MnBr2,4.0,6.0,1.27
554,MnBr2,1.0,6.0,2.3
555,MnBr2,0.0,6.0,2.93
556,MnBr2,1.0,4.0,1.16
557,MnBr2,0.0,4.0,1.87
558,MnBr2,0.0,2.0,1.44
559,MnBr2,0.0,1.0,1.01
560,MnC2O4,2.0,3.0,0.49
561,MnC2O4,0.0,3.0,1.62
562,MnC2O4,0.0,2.0,1.44
563,MnCl2,2.0,4.0,1.11
564,MnCl2,1.0,4.0,1.8
565,MnCl2,0.0,4.0,2.49
566,MnCl2,1.0,2.0,0.83
567,MnCl2,0.0,2.0,1.82
568,MnCl2,0.0,1.0,1.2
569,MnF2,0.0,4.0,2.55
570,MnI2,2.0,4.0,0.83
571,MnI2,1.0,4.0,1.11
572,MnI2,0.0,4.0,1.44
573,MnI2,1.0,2.0,0.38
574,MnI2,0.0,2.0,0.81
575,MnI2,0.0,1.0,0.53
576,MnSeO3,0.0,2.0,1.14
577,MnSeO4,0.0,1.0,1.25
578,MnSO4,5.0,7.0,0.77
579,MnSO4,1.0,7.0,2.28
580,MnSO4,0.0,7.0,2.81
581,MnSO4,1.0,5.0,1.74
582,MnSO4,0.0,5.0,2.35
583,MnSO4,1.0,4.0,1.58
584,MnSO4,0.0,4.0,2.28
585,MnSO4,1.0,2.0,0.56
586,MnSO4,0.0,1.0,1.13
587,MoCl2,0.0,1.33,1.42
588,MoO3,0.0,2.0,2.67
589,MoO3,0.0,1.0,1.79
590,Na2B4O8H2,1.5,3.0,0.57
591,Na2B4O8H2,0.0,3.0,1.45
592,Na2B4O8H2,0.0,1.5,0.98
593,Na2B4O7,0.0,10.0,2.52
594,Na2B4O7,0.0,5.0,2.35
595,Na2C2H4O6,0.0,2.0,0.67
596,Na2CO3,7.0,10.0,0.8
597,Na2CO3,1.0,10.0,2.43
598,Na2CO3,0.0,10.0,2.77
599,Na2CO3,1.0,7.0,2.07
600,Na2CO3,0.0,7.0,2.45
601,Na2CO3,0.0,1.0,1.08
602,Na2Co(SO4)2,0.0,4.0,1.43
603,Na2Cr2O7,0.0,2.0,1.05
604,Na2CrO4,4.0,10.0,1.32
605,Na2CrO4,0.0,10.0,2.29
606,Na2CrO4,0.0,4.0,1.77
607,Na2Cu(SO4)2,0.0,2.0,2.2
608,Na2Fe(SO4)2,0.0,2.0,1.17
609,Na2H2P2O7,0.0,6.0,1.79
610,Na2HPO3,0.0,5.0,2.47
611,Na2HPO4,7.0,12.0,1.0
612,Na2HPO4,2.0,12.0,1.88
613,Na2HPO4,0.0,12.0,2.36
614,Na2HPO4,2.0,7.0,1.62
615,Na2HPO4,0.0,7.0,2.31
616,Na2HPO4,0.0,2.0,1.72
617,Na2Mg(SO4)4,0.0,4.0,3.5
618,Na2MoO4,0.0,2.0,1.79
619,Na2Ni(SO4)2,0.0,4.0,1.74
620,Na2S,5.0,9.0,1.32
621,Na2S,2.0,9.0,2.44
622,Na2S,0.0,9.0,3.3
623,Na2S,2.0,5.0,1.77
624,Na2S,0.0,5.0,3.13
625,Na2S,0.0,2.0,2.16
626,Na2S2O3,0.0,7.0,2.86
627,Na2S2O3,0.0,5.0,1.93
628,Na2Se,4.5,9.0,1.18
629,Na2Se,0.0,9.0,2.92
630,Na2Se,0.0,4.5,2.71
631,Na2SeO3,0.0,5.0,1.86
632,Na2SeO4,0.0,10.0,2.48
633,Na2SiO3,8.0,9.0,0.31
634,Na2SiO3,6.0,9.0,0.93
635,Na2SiO3,5.0,9.0,1.23
636,Na2SiO3,0.0,9.0,2.76
637,Na2SiO3,6.0,8.0,0.67
638,Na2SiO3,5.0,8.0,0.99
639,Na2SiO3,0.0,8.0,2.62
640,Na2SiO3,5.0,6.0,0.41
641,Na2SiO3,0.0,6.0,2.48
642,Na2SiO3,0.0,5.0,2.22
643,Na2SO3,0.0,7.0,2.26
644,Na2SO4,7.0,10.0,0.77
