idx,Base salt,Initial loading,Final loading,Fitness
1978,MnCl2,6,9.0,0.928
1632,PbF2,6,12.0,1.534
3030,YI3,3,9.0,1.719
2509,ZnF2,1,8.0,2.748
2316,YBr3,3,4.0,0.374
528,Zn3(PO4)2,1,7.0,1.74
938,Mn2P2O7,1,2.0,0.53
2544,MnCl2,1,9.0,2.563
359,Ca(ClO4)2,1,9.0,2.26
1544,YBr3,0,4.0,1.811
2416,MgCl2,0,8.0,3.091
2330,BaI2,8,9.0,0.336
3538,VI4,4,8.0,1.06
3478,GeCl2,1,2.0,1.094
448,Zn(IO3)2,0,4.0,2.1
979,PbHPO4,3,4.0,0.41
611,Mn2P2O7,2,6.0,1.42
1546,NiCl2,1,4.0,1.731
2668,HfCl4,0,5.0,2.472
102,YI3,0,7.0,2.402
1056,LiF,0,4.0,2.944
3415,SrI2,1,4.0,1.197
722,BaHAsO4,1,4.0,1.12
2824,MgI2,4,12.0,1.956
89,NaIO3,0,6.0,2.72
2359,BeCl2,7,8.0,0.234
70,YBr3,0,6.0,2.675
510,Mn2P2O7,1,6.0,1.77
735,PbHPO4,4,7.0,1.08
314,Na2HPO4,0,6.0,2.5
3781,GeI2,0,2.0,0.814
3558,KCl,3,4.0,0.878
4205,LaBr3,7,8.0,0.209
215,NiSO4,0,11.0,3.44
895,Mn2P2O7,0,1.0,0.65
4046,LaBr3,8,10.0,0.442
2400,BeBr2,0,12.0,3.315
884,AlPO4,9,11.0,0.62
81,CaCO3,0,5.0,2.7
1644,MgI2,6,12.0,1.465
926,KI,1,2.0,0.557
3304,BeCl2,4,8.0,1.161
2664,NiI2,0,12.0,2.346
416,Pb(IO3)2,0,10.0,2.17
4116,SrCl2,8,9.0,0.341
33,HfSe2,0,12.0,2.98
927,Co2P2O7,0,1.0,0.56
2996,PbCl4,0,4.0,1.8
108,BaCO3,0,6.0,2.48
1193,CaBr2,2,12.0,2.341
292,K2CO3,1,10.0,2.47
1515,PbCl2,2,9.0,1.842
513,Pb(IO3)2,1,10.0,1.81
2130,SrBr2,1,2.0,0.796
3472,MoF4,5,8.0,1.065
839,BaHAsO4,2,4.0,0.77
381,YBr3,0,6.0,2.675
2994,WI4,0,8.0,1.838
2331,ScBr3,7,8.0,0.331
103,LiNO3,0,3.0,2.38
3136,LaBr3,0,3.0,1.581
1526,SnBr2,0,4.0,1.863
838,KI,2,4.0,0.844
2057,YI3,4,6.0,0.907
399,VPO4,1,5.0,2.15
3948,RbI,3,4.0,0.58
3927,LaBr3,6,9.0,0.595
233,YI3,7,9.0,0.499
712,NaCl,2,4.0,1.22
2041,BeBr2,8,12.0,0.827
569,Co2As2O7,1,6.0,1.6
1008,MgBr2,0,9.0,3.519
633,LiBr,1,3.0,1.592
1856,SrCl2,8,12.0,1.048
415,SrF2,2,12.0,2.283
1566,PbCl2,1,6.0,1.761
812,Mg(ClO4)2,5,8.0,0.79
3864,VF4,4,5.0,0.668
2299,ZnI2,8,9.0,0.408
1335,SnCl4,0,5.0,2.247
757,SnBr4,0,3.0,1.216
2271,PbCl2,4,6.0,0.48
4122,GeI2,6,8.0,0.355
17,AlBr3,0,6.0,3.564
2147,BaI2,0,1.0,0.78
2150,BaCl2,6,9.0,0.702
3480,CoBr3,0,3.0,1.136
3226,ZrCl4,4,8.0,1.332
596,ZnF2,2,4.0,1.786
1499,CaCl2,6,12.0,1.577
3433,CaBr2,8,12.0,1.039
3269,LiCl,1,2.0,1.239
1755,GaI3,3,9.0,1.388
2092,BaCl2,4,6.0,0.808
651,CrAsO4,7,11.0,1.27
371,SrCl2,0,6.0,2.599
3914,BeBr2,9,12.0,0.568
2492,YCl3,0,8.0,2.818
652,LiI,1,3.0,1.556
598,GaI3,0,6.0,1.85
676,YBr3,3,7.0,1.489
238,CoF3,0,9.0,4.397
3736,KBr,3,4.0,0.763
1511,BaF2,0,2.0,1.914
672,CaHPO4,1,3.0,1.22
1265,HfCl4,0,5.0,2.472
3720,PbI2,0,2.0,0.889
1275,NaBr,0,4.0,2.302
75,MgCl2,4,12.0,2.198
4066,SnCl4,4,5.0,0.424
4026,NaBr,2,3.0,0.455
3943,YBr3,2,3.0,0.605
3410,LaI3,4,8.0,1.208
3968,VI4,3,5.0,0.593
1106,MnCl2,0,6.0,2.812
3956,RbBr,1,2.0,0.569
1578,HfF4,3,8.0,1.702
2238,CrBr3,8,9.0,0.558
616,MnCO3,3,6.0,1.34
244,AlAsO4,0,7.0,3.19
1372,GeF2,0,2.0,2.194
828,RbBr,2,4.0,0.874
1492,CaI2,0,4.0,1.904
96,GaF3,3,9.0,2.308
2353,LaBr3,8,9.0,0.264
3953,ScI3,7,9.0,0.573
779,Sr(NO3)2,0,2.0,0.91
1819,MoI4,3,8.0,1.3
1642,ZnBr2,6,12.0,1.458
621,HfF4,3,8.0,1.702
984,La(IO3)3,0,1.0,0.4
598,Mn(OH)2,0,1.0,1.49
1186,YCl3,1,8.0,2.488
566,MgBr2,4,9.0,1.839
2043,RbBr,2,4.0,0.874
3291,LaCl3,4,7.0,1.306
1403,NaCl,0,2.0,1.949
748,MgBr2,6,9.0,1.158
1221,HfF4,0,5.0,2.604
429,Ba(ClO4)2,1,9.0,2.05
51,ZrF4,0,8.0,2.805
889,CaBr2,1,2.0,0.713
2510,CaCl2,2,12.0,2.447
423,BaHAsO4,0,7.0,2.08
3776,BaBr2,0,1.0,0.823
1525,MgI2,2,6.0,1.826
534,PbI2,0,12.0,2.017
745,LiBr,1,2.0,1.206
3497,SnF2,2,4.0,1.074
3218,MoCl4,2,5.0,1.388
443,SnF4,2,8.0,2.375
4021,RbI,1,2.0,0.481
195,GeCl2,2,4.0,1.081
3131,SrI2,2,6.0,1.554
977,FeSO4,7,9.0,0.38
802,BeI2,7,12.0,0.946
279,SrSO4,0,11.0,2.65
1712,VI2,6,12.0,1.389
3375,GaBr3,0,2.0,1.255
3835,CrBr3,7,9.0,0.706
3253,TiF4,2,4.0,1.309
2809,CaCl2,2,8.0,1.812
3204,LiI,0,1.0,1.486
2711,GeCl2,0,4.0,2.231
1115,YF3,0,9.0,2.695
644,BaI2,1,6.0,1.624
2472,SnF4,0,4.0,3.115
3863,PbBr4,0,3.0,0.734
1548,BaF2,2,8.0,1.736
403,Zn3(PO4)2,0,7.0,2.2
120,BaBr2,1,12.0,2.097
3833,MoF4,3,4.0,0.727
2798,SrF2,0,4.0,2.067
5,Li2Se,0,7.0,3.259
2369,CrBr3,7,8.0,0.174
905,AlAsO4,9,11.0,0.58
1954,VBr2,6,9.0,1.009
4179,TiBr3,7,8.0,0.27
1623,VCl4,0,3.0,1.568
3661,CaI2,2,4.0,0.908
2462,LiCl,0,4.0,2.8
134,GaI3,0,9.0,2.052
2702,NbBr4,0,8.0,2.376
3600,HfF4,2,3.0,1.015
126,Sr3(PO4)2,1,11.0,2.17
2508,VCl3,1,9.0,2.609
184,SnBr2,0,2.0,1.329
1604,CaBr2,6,12.0,1.486
3911,BaBr2,2,4.0,0.634
511,SrI2,2,12.0,2.015
2517,CaBr2,1,12.0,2.575
62,MgBr2,0,4.0,2.803
3069,BaCl2,2,8.0,1.576
3448,TiF4,5,8.0,1.041
2929,SnI4,0,5.0,1.946
4073,LiI,3,4.0,0.414
1356,AlF3,2,6.0,2.118
252,CrAsO4,0,7.0,3.12
251,MoF3,0,9.0,3.662
625,SrCl2,0,2.0,1.71
1254,LiI,0,4.0,2.415
3733,LiCl,2,3.0,0.734
2859,TiI3,0,6.0,2.041
1758,SrBr2,1,4.0,1.38
122,BaCl2,2,12.0,1.958
3502,CoBr3,4,6.0,1.088
3679,YI3,4,6.0,0.907
3160,SrCl2,7,12.0,1.303
3019,NiI2,0,4.0,1.789
3537,YBr3,0,2.0,1.06
3049,LaCl3,0,3.0,1.685
567,VI4,0,8.0,1.974
882,KH2PO4,0,1.0,0.65
1590,LaBr3,3,10.0,1.675
3499,BaF2,8,12.0,0.99
693,SrBr2,6,12.0,1.3
864,BaI2,2,4.0,0.798
3852,SrBr2,7,9.0,0.695
3118,ZnBr2,7,12.0,1.439
1037,BeF2,0,8.0,3.051
1732,MgCl2,8,12.0,1.21
856,SrBr2,9,12.0,0.742
2084,CoBr2,9,12.0,0.779
972,Ni(ClO4)2,4,5.0,0.42
3817,BaCl2,1,2.0,0.764
2004,CaI2,6,9.0,0.94
720,YBr3,3,6.0,1.362
2974,SnF2,0,2.0,1.848
3374,WI4,0,5.0,1.286
1638,NiF2,8,12.0,1.43
3243,BaBr2,2,6.0,1.386
3510,MgCl2,9,12.0,0.9
602,CaCl2,1,4.0,1.618
1187,CoCl3,0,6.0,2.541
3222,CaI2,1,4.0,1.416
3368,PbCl4,2,5.0,1.25
969,LaBr3,6,7.0,0.245
731,Fe(IO3)3,6,9.0,1.11
1450,GeBr2,0,4.0,2.016
3803,SrI2,2,4.0,0.773
1017,Sr3(PO4)2,10,11.0,0.21
318,ScCl3,0,6.0,2.798
1233,AlF3,0,2.0,2.525
1903,KI,0,2.0,1.111
274,MgCl2,1,9.0,3.088
922,PbHPO4,1,2.0,0.59
549,MgBr2,2,6.0,1.952
4123,PbBr4,3,4.0,0.369
3102,VBr4,0,4.0,1.604
909,Pb3(AsO4)2,0,2.0,0.64
957,Ca(ClO4)2,4,6.0,0.45
605,SnI2,2,12.0,1.701
1334,TiI3,0,9.0,2.25
527,SrF2,4,12.0,1.866
759,Sn(H2PO4)2,1,4.0,0.97
3924,VCl4,2,3.0,0.6
673,Na2CO3,0,1.0,1.26
829,CaI2,2,4.0,0.908
1188,ScBr3,0,6.0,2.593
3749,CaBr2,4,6.0,0.804
4130,SrI2,8,9.0,0.348
841,LiIO3,1,2.0,0.77
295,MgBr2,1,9.0,3.077
1086,MgI2,0,8.0,3.015
1794,NiCl3,1,3.0,1.286
298,KF,0,4.0,2.834
68,ZnI2,0,12.0,2.544
2782,GeF2,0,2.0,2.194
1409,MgI2,4,12.0,1.956
3554,YF3,7,9.0,0.943
2363,YI3,8,9.0,0.225
24,Li2S,0,5.0,3.293
762,KOH,2,3.0,0.87
3937,TiI3,7,9.0,0.597
2909,PbBr2,0,6.0,1.943
150,NaBr,0,2.0,1.831
756,LiBr,2,4.0,1.115
3695,CaF2,7,9.0,0.794
887,PbHAsO4,0,1.0,0.7
39,BaSe,0,4.0,2.128
1480,VI4,0,8.0,1.974
376,MgI2,1,8.0,2.611
3392,NiBr2,8,12.0,1.13
859,LaI3,6,10.0,0.795
3917,BaBr2,7,9.0,0.613
783,Ca(IO3)2,0,2.0,0.94
378,ZnI2,0,12.0,2.544
2460,CaBr2,0,12.0,2.844
1087,SrF2,0,12.0,2.75
3206,VCl4,2,5.0,1.375
1879,SnI2,6,12.0,1.118
2748,SnF2,0,4.0,2.24
841,MgI2,4,6.0,0.862
1905,BeCl2,8,12.0,0.96
175,CsF,0,1.0,1.556
2185,VI3,6,9.0,0.675
927,BaI2,1,2.0,0.574
2520,ZnCl2,2,12.0,2.534
45,AlF3,0,3.0,2.932
1753,ZnF2,1,2.0,1.428
2289,YCl3,8,9.0,0.388
3729,SnF2,6,8.0,0.815
3405,GeF2,2,4.0,1.155
414,CrPO4,0,2.0,2.15
283,BeF2,0,4.0,3.134
3910,GaCl3,1,2.0,0.619
1764,GeF4,3,5.0,1.342
1495,TiF4,2,5.0,1.787
509,Ca3(PO4)2,3,10.0,1.74
1777,CaCl2,4,8.0,1.149
535,Co3(AsO4)2,1,7.0,1.73
1243,PbCl2,0,9.0,2.509
1931,BaF2,8,12.0,0.99
2622,GeF4,2,8.0,2.426
2341,CaCl2,8,9.0,0.276
3383,NaBr,1,3.0,1.169
4000,TiCl4,3,4.0,0.494
562,Ca2P2O7,0,4.0,1.56
257,BeBr2,0,4.0,3.681
894,Sn(H2PO4)2,2,4.0,0.63
99,CaCl2,0,4.0,2.177
2409,CoF2,0,4.0,3.526
35,CaSe,0,4.0,2.484
813,Zn3(AsO4)2,2,4.0,0.87
459,KIO3,1,6.0,1.94
3574,NiCl3,7,9.0,0.938
1768,LaBr3,3,7.0,1.383
366,GaCl3,1,9.0,2.539
2645,CrBr3,1,9.0,2.409
2257,NaI,3,4.0,0.513
2786,HfF4,0,4.0,2.229
949,YI3,8,10.0,0.382
1293,YI3,0,7.0,2.402
19,GaF3,0,9.0,3.301
1612,SrBr2,2,6.0,1.644
668,MgCl2,0,1.0,1.464
218,BaBr2,0,1.0,0.823
1305,ScF3,0,3.0,2.249
1820,MgBr2,8,12.0,1.142
3611,NbBr4,5,8.0,0.965
3769,YCl3,0,1.0,0.804
3033,TiCl4,0,3.0,1.638
2448,MgCl2,2,12.0,2.757
4105,CrBr3,6,8.0,0.373
1550,YCl3,3,8.0,1.674
1030,CaCl2,0,12.0,2.944
176,CaHPO4,0,1.0,0.95
3080,GeF4,4,8.0,1.524
517,SnI2,0,12.0,2.033
3147,MgCl2,0,1.0,1.464
466,Ba3(PO4)2,0,10.0,1.98
2103,SiF4,3,4.0,0.775
3440,SrI2,7,12.0,1.071
2502,NiCl2,0,6.0,2.826
1446,CaF2,2,8.0,1.802
1431,ScBr3,0,4.0,2.06
3023,CoI2,4,12.0,1.647
2537,CaI2,0,9.0,2.738
1064,CaCl2,1,12.0,2.689
80,AlAsO4,2,11.0,2.8
759,LiI,1,2.0,1.175
2930,MoBr4,2,8.0,1.883
1212,GeCl4,0,8.0,2.44
214,ScBr3,6,9.0,0.859
4152,GeBr2,8,9.0,0.307
2110,MoI4,5,8.0,0.818
2314,CrI3,6,8.0,0.378
1009,Mg(ClO4)2,6,7.0,0.24
3459,SnBr4,2,5.0,1.159
196,BaI2,6,12.0,1.076
1005,Sr3(AsO4)2,1,2.0,0.28
1800,BeF2,4,7.0,1.151
1418,ScCl3,0,3.0,1.948
1068,MgF2,0,8.0,2.869
4016,NiBr2,8,9.0,0.474
887,BaI2,6,9.0,0.713
566,Ba(ClO4)2,3,9.0,1.55
3584,LaI3,4,7.0,1.014
896,VPO4,4,5.0,0.62
568,MgBr2,0,2.0,1.944
1906,YCl3,4,6.0,1.09
2810,NiF2,6,12.0,1.926
4195,LaI3,7,8.0,0.259
139,LiCl,0,1.0,1.904
1933,ZnBr2,4,8.0,1.037
1678,CaBr2,0,2.0,1.529
3135,YI3,0,4.0,1.57
463,SrI2,1,9.0,2.331
2557,SnF4,1,5.0,2.705
594,PbBr2,0,4.0,1.871
267,FeSO4,0,9.0,2.79
450,KF,1,4.0,2.138
816,Zn3(PO4)2,2,4.0,0.86
2294,NiI2,8,9.0,0.424
1834,TiF4,0,1.0,1.236
4131,SnI4,2,3.0,0.364
3148,NaF,1,2.0,1.425
3344,GeCl2,8,12.0,1.105
3262,MgBr2,2,4.0,1.348
451,CaCl2,0,4.0,2.177
201,LiOH,0,7.0,3.61
3274,ZnI2,4,9.0,1.344
3207,NiI3,0,6.0,1.477
3683,CsF,1,2.0,0.893
2203,GaI3,1,3.0,0.656
691,Mg2As2O7,0,2.0,1.26
1011,BeBr2,0,12.0,3.315
3425,LiBr,2,4.0,1.115
382,KBrO3,0,6.0,2.13
192,BeI2,4,8.0,1.144
4107,CrI3,6,8.0,0.378
534,Sr(BrO3)2,0,6.0,1.69
3783,ZrI4,5,8.0,0.8
220,NiSO4,0,9.0,3.37
426,PbHAsO4,0,7.0,2.12
2209,BaBr2,2,4.0,0.634
442,Co2SiO4,0,4.0,2.09
161,Ni3(PO4)2,4,8.0,1.34
1958,YBr3,0,2.0,1.06
3808,SrI2,0,1.0,0.793
182,Ca(H2PO4)2,2,4.0,0.7
2351,YI3,7,8.0,0.287
183,Mg2As2O7,0,1.0,0.75
503,LiIO3,2,6.0,1.78
1976,GaCl3,2,4.0,0.991
1782,BaCl2,1,4.0,1.324
1871,CuF2,9,12.0,1.074
2199,BaI2,4,6.0,0.66
4068,CuI2,8,9.0,0.426
934,LaAsO4,9,11.0,0.51
191,CaI2,0,2.0,1.231
1706,GeF4,2,4.0,1.453
2541,NiCl2,1,9.0,2.611
3307,LaBr3,4,9.0,1.265
2599,ZnI2,0,9.0,2.588
690,Sr(BrO3)2,4,10.0,1.19
1391,CaF2,0,2.0,2.122
378,Cu3(PO4)2,0,8.0,2.3
1870,SrI2,4,8.0,1.176
933,Mg(ClO4)2,5,7.0,0.5
4020,ZnBr2,8,9.0,0.47
3999,SnF2,7,8.0,0.506
46,Li2S,5,7.0,0.945
3734,GaI3,4,6.0,0.853
312,MgI2,0,8.0,3.015
3688,ZnI2,2,4.0,0.892
166,NaI,0,2.0,1.668
1861,KCl,2,4.0,1.028
858,PbHPO4,0,1.0,0.76
1036,MgCl2,1,9.0,3.088
1664,GaCl3,1,4.0,1.508
3701,SiF4,2,3.0,0.832
2016,SrCl2,9,12.0,0.822
697,Co3(AsO4)2,4,8.0,1.22
1969,ZnCl2,6,9.0,0.958
2811,ScCl3,2,6.0,1.954
3761,PbI4,4,9.0,0.827
3894,GaBr3,1,2.0,0.666
4103,YI3,8,10.0,0.382
2176,PbI2,6,9.0,0.714
3641,SrBr2,0,1.0,0.965
152,BaF2,0,2.0,1.914
4151,YI3,3,4.0,0.327
2780,HfCl4,0,4.0,2.219
698,Co3(AsO4)2,1,4.0,1.23
626,Zn3(PO4)2,2,7.0,1.41
1709,YBr3,4,9.0,1.408
3842,NaBr,3,4.0,0.686
1886,VBr4,2,5.0,1.178
63,Na2CO3,0,10.0,3.25
3388,ZrBr4,4,8.0,1.219
837,Ba(ClO4)2,3,6.0,0.75
370,Ni(NO3)2,0,4.0,2.28
1830,SrI2,0,2.0,1.296
31,ScF3,0,9.0,2.97
937,YBr3,8,10.0,0.453
3983,CuCl2,8,9.0,0.515
752,KCl,2,4.0,1.028
1314,MgCl2,0,2.0,2.186
309,CuCl2,0,12.0,2.756
295,Ni3(PO4)2,0,8.0,2.79
1687,SnI2,0,4.0,1.552
3931,SrI2,1,2.0,0.637
631,Ca(IO3)2,0,4.0,1.4
495,CaI2,0,6.0,2.228
3334,BaI2,2,6.0,1.292
205,VCl3,6,9.0,0.919
1147,LiCl,0,2.0,2.578
817,Zn(IO3)2,2,4.0,0.86
3687,AlCl3,8,9.0,0.775
701,NaCl,0,1.0,1.321
305,CrCl3,0,9.0,2.861
1204,HfBr4,0,8.0,2.654
1001,Mn3(AsO4)2,7,8.0,0.32
527,Ni2P2O7,2,6.0,1.73
1073,CaBr2,0,12.0,2.844
843,SrBr2,2,4.0,0.859
2977,MgI2,4,9.0,1.765
2473,GeF4,1,5.0,3.024
211,GaCl3,0,1.0,0.922
1120,ZnF2,1,8.0,2.748
4075,TiBr4,3,4.0,0.428
679,SnBr4,0,4.0,1.526
565,SnF2,4,12.0,1.793
1742,CuI2,4,12.0,1.349
3928,BaI2,9,12.0,0.584
680,CaI2,6,12.0,1.37
180,RbF,2,4.0,1.305
2919,GaCl3,0,3.0,1.846
1417,MgCl2,4,9.0,1.854
2543,VBr2,1,9.0,2.696
266,FeCO3,0,5.0,2.87
278,MgI2,0,9.0,3.365
2666,SnF4,2,8.0,2.375
1216,SrBr2,0,6.0,2.565
1489,SrBr2,0,4.0,1.901
432,YI3,0,8.0,2.503
289,ScF3,0,9.0,2.97
1039,ZnF2,0,9.0,3.248
535,GaI3,0,9.0,2.052
221,VPO4,0,9.0,3.39
1199,YI3,0,10.0,2.613
188,GaBr3,0,2.0,1.255
2376,CoF3,0,3.0,4.171
706,LaBr3,3,8.0,1.378
3321,YCl3,0,2.0,1.265
270,TiF3,0,9.0,3.156
4062,AlI3,8,9.0,0.428
619,Mn3(PO4)2,3,8.0,1.41
3159,CsF,0,1.0,1.556
4053,ZnCl2,8,9.0,0.41
111,MgCl2,0,2.0,2.186
1182,YBr3,0,7.0,2.645
2901,CrBr4,2,8.0,1.917
220,MgI2,9,12.0,0.72
763,LiNO3,1,2.0,0.88
627,KF,0,1.0,1.625
3314,KF,1,2.0,1.196
3686,YI3,0,2.0,0.911
3100,ScI3,3,8.0,1.58
790,NaI,0,1.0,1.074
2670,ScI3,0,7.0,2.474
461,MgI2,1,6.0,2.339
402,Sr3(PO4)2,1,11.0,2.17
551,KBr,0,4.0,1.846
4096,SnBr4,3,4.0,0.407
1346,VCl4,0,5.0,2.153
198,MgCl2,1,2.0,1.049
2841,SrCl2,0,4.0,1.966
2089,LiCl,2,3.0,0.734
402,ScI3,0,8.0,2.594
3356,VBr4,4,8.0,1.253
2333,ScI3,8,9.0,0.321
777,Pb(NO3)2,0,2.0,0.96
2574,ZnI2,0,12.0,2.544
605,Ba(OH)2,0,1.0,1.52
465,CaHPO4,2,7.0,1.79
650,VBr4,0,4.0,1.604
4201,SrI2,6,7.0,0.221
708,RbF,2,4.0,1.305
3793,BaI2,2,4.0,0.798
415,Mg(ClO4)2,1,6.0,2.06
1674,LaBr3,0,3.0,1.581
2951,LiCl,1,3.0,1.625
3653,PbCl4,2,4.0,0.93
2104,NiCl3,6,9.0,0.76
2065,MgI2,4,6.0,0.862
314,SrCl2,0,12.0,2.662
3837,NiI2,9,12.0,0.699
3257,YI3,3,7.0,1.387
477,Mn2As2O7,0,6.0,1.95
113,LaBr3,0,6.0,2.339
960,ScI3,7,8.0,0.302
3712,TiCl3,8,9.0,0.749
2480,CaCl2,0,6.0,2.839
1900,GeCl2,2,4.0,1.081
3647,ScF3,4,6.0,0.864
1019,La(IO3)3,8,9.0,0.18
1016,Ca(ClO4)2,7,8.0,0.2
450,Zn2As2O7,0,6.0,2.06
1919,BaCl2,4,8.0,1.062
3750,SiF4,3,4.0,0.775
531,Ni3(AsO4)2,0,4.0,1.77
4170,NiF2,8,9.0,0.279
313,Ni2P2O7,0,6.0,2.69
633,MgCO3,3,5.0,1.27
326,YCl3,0,6.0,2.887
604,NaBr,1,4.0,1.687
179,Mn(H2PO4)2,2,4.0,0.75
3313,MoF4,3,5.0,1.274
2831,MoF4,3,8.0,1.981
329,FePO4,2,9.0,2.5
1387,CaI2,1,7.0,2.132
372,Sr3(PO4)2,0,10.0,2.29
4132,SnF2,6,7.0,0.341
4120,GaBr3,2,3.0,0.368
551,AlAsO4,2,5.0,1.63
3650,HfF4,3,5.0,0.932
1655,SnCl2,0,2.0,1.579
321,Li3AsO4,0,8.0,2.5
1983,SnCl2,2,4.0,0.98
789,NaCl,1,2.0,0.974
732,Sr(BrO3)2,2,6.0,1.08
3644,SrCl2,2,4.0,0.881
1740,MoCl4,4,8.0,1.346
871,SrI2,0,1.0,0.793
1985,BaBr2,8,12.0,0.92
3692,MgI2,4,6.0,0.862
2230,RbI,0,1.0,0.596
648,Zn3(AsO4)2,2,7.0,1.36
73,GaBr3,0,9.0,2.555
204,CoPO4,0,9.0,3.82
2889,LaI3,1,8.0,1.969
3401,GaF3,0,2.0,1.23
457,Cu(IO3)2,0,4.0,2.08
92,YI3,0,8.0,2.503
578,MgCO3,3,6.0,1.43
642,Ba(ClO4)2,1,6.0,1.32
2840,TiCl4,0,4.0,1.965
3165,VBr2,0,2.0,1.528
2186,CuI2,9,12.0,0.65
494,SnF2,0,4.0,2.24
387,Ni2P2O7,1,6.0,2.25
3361,NiI2,4,9.0,1.243
2354,ZnF2,8,9.0,0.257
1176,SrI2,0,9.0,2.646
1436,NiBr3,0,6.0,2.051
1282,CaCl2,0,4.0,2.177
3669,LaI3,4,6.0,0.922
2136,ScBr3,7,9.0,0.722
2383,BeCl2,0,12.0,3.407
3675,MoBr4,2,4.0,0.913
618,CaCl2,0,2.0,1.642
4052,MoBr4,3,4.0,0.452
1949,NiI2,8,12.0,1.004
268,CaSO4,0,9.0,2.69
3298,AlF3,8,9.0,1.185
28,Li2Se,0,5.0,3.211
3682,SnCl4,3,5.0,0.871
2479,CaBr2,0,9.0,2.878
2263,YI3,7,9.0,0.499
3746,SnBr2,9,12.0,0.766
869,SrI2,2,4.0,0.773
2982,YBr3,0,4.0,1.811
1054,MgBr2,1,12.0,2.979
3071,YI3,2,6.0,1.671
356,MgI2,0,6.0,2.828
1174,ScF3,2,9.0,2.399
480,Mg3(AsO4)2,2,8.0,1.9
3035,ZnCl2,4,9.0,1.581
1433,LaI3,0,6.0,2.099
2495,MnCl2,0,6.0,2.812
2553,AlBr3,0,4.0,2.766
639,Co2As2O7,2,6.0,1.38
4203,CrBr3,6,7.0,0.212
3891,PbI2,9,12.0,0.645
3994,CoBr2,8,9.0,0.516
1460,CrI3,0,6.0,2.031
3124,ZnI2,2,8.0,1.531
332,YBr3,0,10.0,2.92
1738,PbI2,0,4.0,1.472
160,LaPO4,0,2.0,1.38
1874,YI3,3,6.0,1.209
1270,BeF2,2,8.0,2.157
4023,PbF2,7,8.0,0.483
167,Co3(AsO4)2,4,8.0,1.22
1128,CaF2,2,12.0,2.51
2115,BaBr2,0,1.0,0.823
3900,ZrF4,4,5.0,0.627
3340,PbBr2,0,2.0,1.333
2709,CoBr2,0,8.0,2.257
624,Sr(OH)2,0,1.0,1.42
2399,SiF4,0,8.0,3.344
445,ScI3,0,7.0,2.474
4077,PbBr2,8,9.0,0.422
2442,ZnCl2,0,12.0,2.926
1425,SrCl2,0,4.0,1.966
452,SrI2,0,8.0,2.399
3640,SnI2,0,2.0,0.97
436,VPO4,0,2.0,2.08
3287,NiCl2,8,12.0,1.177
14,AlBr3,0,9.0,3.524
2879,LiF,2,4.0,1.769
945,MgI2,8,9.0,0.395
247,AlF3,0,9.0,3.537
3535,MgF2,6,9.0,0.941
360,LiCl,0,2.0,2.578
664,LiNO3,0,1.0,1.21
2660,ZnCl2,1,8.0,2.263
3754,SrBr2,9,12.0,0.742
3002,SrI2,2,8.0,1.753
1497,GaCl3,0,3.0,1.846
3481,YI3,4,7.0,1.12
2046,MgBr2,9,12.0,0.815
104,NaBrO3,0,6.0,2.45
1555,YCl3,0,3.0,1.699
901,Ni3(PO4)2,0,1.0,0.65
3128,GeI4,0,8.0,1.574
490,SnCl4,0,5.0,2.247
913,Ca(IO3)2,0,1.0,0.61
862,BaBr2,0,1.0,0.823
2036,HfF4,3,5.0,0.932
343,Zn(IO3)2,0,6.0,2.5
1395,VBr2,4,12.0,1.946
2129,MgI2,9,12.0,0.72
2686,YF3,2,9.0,2.222
1898,NaBr,2,4.0,1.076
1374,ZnF2,2,6.0,2.127
3514,PbCl4,0,2.0,1.092
506,ScCl3,3,9.0,1.924
1429,PbBr2,1,9.0,2.075
2937,HfBr4,0,4.0,1.933
25,CaF2,0,12.0,2.971
855,Ni(ClO4)2,4,6.0,0.7
1234,LaBr3,0,10.0,2.521
1125,MnBr2,0,9.0,2.803
280,CrAsO4,0,5.0,2.91
3759,SnI2,2,4.0,0.829
4087,PbBr2,4,6.0,0.417
681,Zn3(PO4)2,1,4.0,1.28
3951,GeBr2,0,1.0,0.608
433,ZrF4,0,3.0,2.509
2256,PbCl4,2,3.0,0.541
338,Mg2P2O7,0,6.0,2.43
601,CrPO4,0,1.0,1.52
3846,SiF4,4,5.0,0.678
128,Sr3(AsO4)2,1,11.0,2.18
3693,RbCl,3,4.0,0.796
2328,SrBr2,7,8.0,0.333
1635,CuI2,2,9.0,1.572
3198,PbF2,7,12.0,1.402
1114,LiCl,0,3.0,2.588
3176,ScCl3,3,6.0,1.363
3056,CaCl2,4,9.0,1.477
774,LiNO3,2,3.0,0.85
661,Mg2P2O7,0,2.0,1.31
156,SnBr2,0,4.0,1.863
3268,CoF2,4,8.0,1.283
194,TiF4,5,8.0,1.041
615,HfF4,0,2.0,1.825
643,SrI2,2,7.0,1.604
1682,CaI2,4,9.0,1.474
188,CoPO4,9,11.0,0.57
1080,CuCl2,0,12.0,2.756
3919,VBr3,8,9.0,0.598
3607,ScCl3,7,9.0,0.848
487,Pb(NO3)2,0,6.0,1.9
230,Sr(OH)2,1,8.0,3.27
1581,ScBr3,0,3.0,1.72
330,MnCl2,0,6.0,2.812
2303,MgI2,8,9.0,0.395
