idx,Base salt,Initial loading,Final loading,Fitness
1305,BaF2,0,4.0,2.742086752637749
2748,BaCl2,1,9.0,1.9028776978417263
2663,MnCl2,1,6.0,1.8523002421307504
831,FePO4,0,1.0,2.821428571428571
658,KOH,4,7.0,1.36144578313253
411,K2HPO4,1,6.0,1.7543859649122808
2943,YF3,2,7.0,1.983050847457627
1020,SiF4,0,5.0,1.797364085667216
293,Ni(NO3)2,0,6.0,2.0615384615384618
3985,SrI2,6,8.0,2.373205741626794
84,AlF3,3,9.0,1.5052424639580604
1338,MgCl2,2,6.0,1.654153354632588
3988,MgCl2,8,9.0,1.481605351170569
1745,BaBr2,2,6.0,2.5338208409506393
2846,VCl4,0,4.0,1.9885773624091383
4122,GeF2,7,8.0,1.7471910112359552
734,SnF4,3,5.0,2.3875236294896025
482,Fe3(PO4)2,0,4.0,3.129032258064516
239,BeCl2,0,4.0,1.5215311004784688
2949,ZnF2,2,4.0,2.3074935400516794
106,SrBr2,2,12.0,1.5815338793745348
3518,SnBr2,8,12.0,1.7311827956989243
2856,ZnCl2,1,4.0,2.1331853496115425
555,LiBr,1,4.0,1.8219844357976651
468,BaI2,0,9.0,2.4515789473684215
980,Sn(H2PO4)2,1,2.0,2.666666666666667
1095,CoBr2,0,12.0,1.6797305572565828
1412,GaI3,0,9.0,2.448687350835322
296,ZnF2,2,12.0,1.5705059203444565
842,Ca(NO3)2,4,6.0,1.7073170731707317
2614,TiF4,2,8.0,1.6159217877094971
485,CaBr2,2,9.0,1.814225941422594
8,ZnF2,0,12.0,1.570920409070698
1055,VBr2,0,12.0,1.6168687982359424
306,AlAsO4,2,9.0,1.9545454545454544
2820,YBr3,2,9.0,1.922624877571009
1032,GeF4,0,3.0,2.500369003690037
638,Ba(IO3)2,0,6.0,2.795918367346939
1835,LaI3,0,3.0,3.9015384615384616
654,HfF4,2,5.0,2.802469135802469
3226,SnCl4,2,5.0,2.2633333333333336
798,MnCl2,6,9.0,1.6252189141856397
4025,GeCl4,4,5.0,2.0669856459330145
731,PbCl4,4,8.0,2.360594795539033
3288,YI3,4,8.0,2.6612903225806455
157,PbBr2,0,4.0,3.408014571948998
1703,MgCl2,2,4.0,1.623642943305187
1864,SnBr4,0,3.0,3.3591160220994474
1015,Sr3(AsO4)2,10,11.0,2.555555555555556
808,K2SO4,7,10.0,1.4705882352941175
655,SnF4,4,8.0,2.0487144790257106
107,LaBr3,0,8.0,2.441176470588235
4028,GeF2,8,9.0,1.8340611353711789
179,PbCl2,0,2.0,3.775193798449613
2910,NaBr,0,2.0,2.184964200477327
3544,MoI4,4,8.0,3.132132132132132
829,Mn(NO3)2,4,6.0,1.923076923076923
1268,KF,1,4.0,1.4377942165433757
167,BaI2,1,6.0,2.7808219178082196
80,HfF4,0,5.0,2.8030139935414424
2395,BeF2,0,9.0,1.4375
807,CoPO4,7,9.0,1.9756097560975612
2877,SnF4,1,3.0,2.8222543352601157
3883,FeCl2,9,12.0,1.458762886597938
31,Rb2S,0,9.0,1.406
508,NaClO4,0,3.0,1.868131868131868
1665,ZnF2,8,12.0,1.5707814269535674
1244,HfF4,0,3.0,3.8753753753753752
3932,FeI3,6,9.0,2.4680851063829787
73,MgCO3,0,5.0,1.691011235955056
729,Ni(ClO4)2,4,8.0,1.9444444444444444
1420,YCl3,2,6.0,2.0527950310559007
1983,RbI,0,2.0,2.5494791666666665
3149,SnBr4,0,4.0,3.2058823529411766
943,Sr(BrO3)2,0,1.0,3.5333333333333337
1606,GeBr2,4,12.0,1.6149674620390455
2749,HfF4,1,5.0,2.8027465667915106
69,Li2CO3,0,10.0,1.4545454545454546
141,Fe3(PO4)2,0,4.0,3.129032258064516
3835,WI4,0,3.0,4.38235294117647
2110,MoBr3,6,9.0,2.0972222222222223
2630,CuF2,2,6.0,2.155417406749556
848,NaI,1,2.0,2.534743202416918
3254,CaCl2,4,8.0,1.298305084745763
3821,MgBr2,7,8.0,1.7461139896373057
665,Ca(IO3)2,2,6.0,2.765957446808511
1740,NiF2,4,8.0,1.7631224764468372
3846,MgI2,6,8.0,2.145569620253165
3973,SrF2,8,9.0,1.824817518248175
486,CaBr2,0,4.0,2.270080321285141
1345,CaBr2,1,8.0,1.6348448687350838
2275,PbCl4,3,4.0,2.8407643312101913
811,PbCl2,2,4.0,2.927927927927928
1820,ZnI2,0,2.0,3.356020942408377
3857,MnCl4,2,3.0,2.142857142857143
807,HfF4,2,3.0,3.874045801526717
3386,LaCl3,0,2.0,3.1979166666666665
254,NiF2,0,4.0,2.2920731707317072
354,LaAsO4,0,9.0,2.2075471698113205
3866,GaBr3,0,1.0,3.278846153846154
2847,TiBr3,0,4.0,2.6953020134228187
1647,AlF3,6,9.0,1.5053879310344829
1526,SnF2,0,2.0,3.1428571428571432
2714,CaBr2,2,9.0,1.814225941422594
