idx,Base salt,Initial loading,Final loading,Fitness
428,BaBr2,0,12.0,2.31
3881,LaF3,8,9.0,0.631
1170,ZnF2,1,4.0,2.664
178,Co2SiO4,0,1.0,0.89
1342,WBr4,0,8.0,2.309
1307,CaCl2,4,12.0,1.954
3393,MgBr2,7,9.0,1.153
507,LiOH,4,7.0,1.54
554,Zn3(AsO4)2,1,7.0,1.66
3290,MgCl2,6,9.0,1.186
2613,TiBr3,0,6.0,2.571
2494,MgCl2,2,9.0,2.653
2158,LiCl,3,4.0,0.64
1978,MnCl2,6,9.0,0.928
1632,PbF2,6,12.0,1.534
2739,NiCl2,4,12.0,2.027
2509,ZnF2,1,8.0,2.748
2317,BaCl2,8,9.0,0.352
528,Zn3(PO4)2,1,7.0,1.74
938,Mn2P2O7,1,2.0,0.53
2544,MnCl2,1,9.0,2.563
948,Ba(H2PO4)2,0,1.0,0.5
1544,YBr3,0,4.0,1.811
2416,MgCl2,0,8.0,3.091
2331,ScBr3,7,8.0,0.331
255,K2CO3,0,10.0,2.8
857,Mg2P2O7,0,1.0,0.72
448,Zn(IO3)2,0,4.0,2.1
2457,MnCl2,0,9.0,2.931
611,Mn2P2O7,2,6.0,1.42
1546,NiCl2,1,4.0,1.731
2668,HfCl4,0,5.0,2.472
102,YI3,0,7.0,2.402
1056,LiF,0,4.0,2.944
3885,VCl2,6,8.0,0.597
722,BaHAsO4,1,4.0,1.12
2824,MgI2,4,12.0,1.956
89,NaIO3,0,6.0,2.72
2360,LaI3,7,8.0,0.259
70,YBr3,0,6.0,2.675
879,TiPO4,9,11.0,0.64
735,PbHPO4,4,7.0,1.08
2299,ZnI2,8,9.0,0.408
3101,GeCl2,7,12.0,1.37
3558,KCl,3,4.0,0.878
4205,LaBr3,7,8.0,0.209
215,NiSO4,0,11.0,3.44
895,Mn2P2O7,0,1.0,0.65
4047,GeCl4,4,5.0,0.432
2401,CuF2,0,8.0,3.456
884,AlPO4,9,11.0,0.62
3524,NiI2,8,12.0,1.004
1644,MgI2,6,12.0,1.465
926,KI,1,2.0,0.557
3286,ScBr3,3,6.0,1.311
2664,NiI2,0,12.0,2.346
416,Pb(IO3)2,0,10.0,2.17
4117,SrF2,7,8.0,0.348
2690,ZnF2,2,8.0,2.263
457,Cu(IO3)2,0,4.0,2.08
718,BaHPO4,0,2.0,1.14
345,Li4P2O7,0,10.0,2.26
1193,CaBr2,2,12.0,2.341
292,K2CO3,1,10.0,2.47
1515,PbCl2,2,9.0,1.842
513,Pb(IO3)2,1,10.0,1.81
2130,SrBr2,1,2.0,0.796
2601,MnI2,0,9.0,2.568
27,Li2Se,0,7.0,3.259
381,YBr3,0,6.0,2.675
3989,LaI3,7,9.0,0.545
246,MgCO3,0,6.0,2.97
103,LiNO3,0,3.0,2.38
4120,GaBr3,2,3.0,0.368
1526,SnBr2,0,4.0,1.863
838,KI,2,4.0,0.844
2057,YI3,4,6.0,0.907
2778,HfF4,2,8.0,2.176
3949,CoBr3,7,9.0,0.574
3928,BaI2,9,12.0,0.584
233,YI3,7,9.0,0.499
712,NaCl,2,4.0,1.22
2041,BeBr2,8,12.0,0.827
569,Co2As2O7,1,6.0,1.6
1008,MgBr2,0,9.0,3.519
633,LiBr,1,3.0,1.592
1856,SrCl2,8,12.0,1.048
415,SrF2,2,12.0,2.283
1566,PbCl2,1,6.0,1.761
812,Mg(ClO4)2,5,8.0,0.79
3865,PbCl2,7,9.0,0.696
2300,CaBr2,7,8.0,0.375
1335,SnCl4,0,5.0,2.247
757,SnBr4,0,3.0,1.216
2271,PbCl2,4,6.0,0.48
2335,CaI2,6,7.0,0.321
17,AlBr3,0,6.0,3.564
2147,BaI2,0,1.0,0.78
2150,BaCl2,6,9.0,0.702
3480,CoBr3,0,3.0,1.136
3965,YI3,6,8.0,0.579
596,ZnF2,2,4.0,1.786
1499,CaCl2,6,12.0,1.577
2353,LaBr3,8,9.0,0.264
3252,PbBr4,3,8.0,1.406
1755,GaI3,3,9.0,1.388
2092,BaCl2,4,6.0,0.808
1000,Mg(ClO4)2,5,6.0,0.31
371,SrCl2,0,6.0,2.599
4115,LaCl3,8,9.0,0.337
2492,YCl3,0,8.0,2.818
652,LiI,1,3.0,1.556
598,GaI3,0,6.0,1.85
676,YBr3,3,7.0,1.489
238,CoF3,0,9.0,4.397
3737,SrI2,6,9.0,0.822
1511,BaF2,0,2.0,1.914
672,CaHPO4,1,3.0,1.22
1265,HfCl4,0,5.0,2.472
3721,BaBr2,4,6.0,0.846
1275,NaBr,0,4.0,2.302
75,MgCl2,4,12.0,2.198
4067,MoCl4,4,5.0,0.419
2791,LaI3,0,8.0,2.189
3805,WBr4,3,5.0,0.789
4020,ZnBr2,8,9.0,0.47
3018,CaCl2,0,2.0,1.642
1106,MnCl2,0,6.0,2.812
3957,MoI4,3,5.0,0.602
1578,HfF4,3,8.0,1.702
2238,CrBr3,8,9.0,0.558
2501,HfCl4,0,8.0,2.898
244,AlAsO4,0,7.0,3.19
1372,GeF2,0,2.0,2.194
828,RbBr,2,4.0,0.874
1492,CaI2,0,4.0,1.904
96,GaF3,3,9.0,2.308
2354,ZnF2,8,9.0,0.257
3954,FeI3,6,9.0,0.58
3205,ZrBr4,0,3.0,1.479
1819,MoI4,3,8.0,1.3
1642,ZnBr2,6,12.0,1.458
621,HfF4,3,8.0,1.702
3289,VF4,3,5.0,1.264
3985,PbI4,1,3.0,0.575
1186,YCl3,1,8.0,2.488
566,MgBr2,4,9.0,1.839
2043,RbBr,2,4.0,0.874
3291,LaCl3,4,7.0,1.306
1403,NaCl,0,2.0,1.949
748,MgBr2,6,9.0,1.158
1221,HfF4,0,5.0,2.604
773,Sr(H2PO4)2,1,4.0,0.91
51,ZrF4,0,8.0,2.805
889,CaBr2,1,2.0,0.713
3746,SnBr2,9,12.0,0.766
123,KBrO3,0,6.0,2.13
2434,SnF4,0,5.0,3.371
1525,MgI2,2,6.0,1.826
534,PbI2,0,12.0,2.017
745,LiBr,1,2.0,1.206
91,CrAsO4,2,11.0,2.65
3218,MoCl4,2,5.0,1.388
443,SnF4,2,8.0,2.375
4022,SnBr4,2,3.0,0.494
195,GeCl2,2,4.0,1.081
3271,PbCl2,7,12.0,1.274
2280,VCl4,4,5.0,0.426
802,BeI2,7,12.0,0.946
279,SrSO4,0,11.0,2.65
1712,VI2,6,12.0,1.389
3297,KBr,0,2.0,1.252
3836,CaI2,0,1.0,0.756
3275,YBr3,3,6.0,1.362
2809,CaCl2,2,8.0,1.812
779,Sr(NO3)2,0,2.0,0.91
912,Pb(H2PO4)2,2,4.0,0.61
1115,YF3,0,9.0,2.695
644,BaI2,1,6.0,1.624
2472,SnF4,0,4.0,3.115
957,Ca(ClO4)2,4,6.0,0.45
1548,BaF2,2,8.0,1.736
403,Zn3(PO4)2,0,7.0,2.2
120,BaBr2,1,12.0,2.097
3834,GeBr2,7,9.0,0.707
2650,NiCl2,2,9.0,2.317
5,Li2Se,0,7.0,3.259
2537,CaI2,0,9.0,2.738
905,AlAsO4,9,11.0,0.58
1954,VBr2,6,9.0,1.009
199,La(IO3)3,1,2.0,0.35
1623,VCl4,0,3.0,1.568
2499,VBr2,1,12.0,2.696
2462,LiCl,0,4.0,2.8
134,GaI3,0,9.0,2.052
430,Sr(BrO3)2,0,10.0,2.03
349,KOH,2,7.0,2.09
126,Sr3(PO4)2,1,11.0,2.17
2508,VCl3,1,9.0,2.609
184,SnBr2,0,2.0,1.329
1604,CaBr2,6,12.0,1.486
3912,BaBr2,1,2.0,0.65
511,SrI2,2,12.0,2.015
2796,ZrCl4,2,8.0,2.032
62,MgBr2,0,4.0,2.803
3069,BaCl2,2,8.0,1.576
3509,GeF2,9,12.0,0.96
2929,SnI4,0,5.0,1.946
4074,PbI4,4,5.0,0.44
1356,AlF3,2,6.0,2.118
3359,CoCl3,4,6.0,1.208
251,MoF3,0,9.0,3.662
625,SrCl2,0,2.0,1.71
1254,LiI,0,4.0,2.415
213,VPO4,0,11.0,3.53
648,Zn3(AsO4)2,2,7.0,1.36
1758,SrBr2,1,4.0,1.38
122,BaCl2,2,12.0,1.958
3502,CoBr3,4,6.0,1.088
3680,YF3,4,6.0,0.876
3160,SrCl2,7,12.0,1.303
875,Sr3(AsO4)2,0,2.0,0.72
3324,ScI3,4,8.0,1.292
2518,ZnCl2,0,6.0,2.77
567,VI4,0,8.0,1.974
882,KH2PO4,0,1.0,0.65
1590,LaBr3,3,10.0,1.675
3499,BaF2,8,12.0,0.99
693,SrBr2,6,12.0,1.3
864,BaI2,2,4.0,0.798
3853,YCl3,7,9.0,0.638
3565,CrI2,8,12.0,0.96
1037,BeF2,0,8.0,3.051
1732,MgCl2,8,12.0,1.21
856,SrBr2,9,12.0,0.742
2084,CoBr2,9,12.0,0.779
2960,TiCl4,3,8.0,1.698
94,CrPO4,2,9.0,2.58
2004,CaI2,6,9.0,0.94
720,YBr3,3,6.0,1.362
4162,PbBr4,4,5.0,0.321
3374,WI4,0,5.0,1.286
1638,NiF2,8,12.0,1.43
523,AlAsO4,6,11.0,1.64
3510,MgCl2,9,12.0,0.9
602,CaCl2,1,4.0,1.618
1187,CoCl3,0,6.0,2.541
2698,SrI2,1,12.0,2.221
3439,ScF3,8,9.0,1.026
969,LaBr3,6,7.0,0.245
3106,HfF4,2,5.0,1.589
1450,GeBr2,0,4.0,2.016
3487,VCl4,2,4.0,1.052
3795,NiF2,6,8.0,0.724
318,ScCl3,0,6.0,2.798
1233,AlF3,0,2.0,2.525
1903,KI,0,2.0,1.111
274,MgCl2,1,9.0,3.088
760,LiIO3,0,1.0,1.0
549,MgBr2,2,6.0,1.952
3259,VI2,7,12.0,1.292
3659,CrBr3,6,9.0,0.875
909,Pb3(AsO4)2,0,2.0,0.64
3217,ScI3,4,9.0,1.4
605,SnI2,2,12.0,1.701
1334,TiI3,0,9.0,2.25
527,SrF2,4,12.0,1.866
729,Ni(ClO4)2,4,8.0,1.05
2575,VF4,1,5.0,2.536
156,Mn(OH)2,0,1.0,1.49
829,CaI2,2,4.0,0.908
1188,ScBr3,0,6.0,2.593
2593,BeF2,2,9.0,2.312
4130,SrI2,8,9.0,0.348
841,LiIO3,1,2.0,0.77
295,MgBr2,1,9.0,3.077
1086,MgI2,0,8.0,3.015
1794,NiCl3,1,3.0,1.286
298,KF,0,4.0,2.834
68,ZnI2,0,12.0,2.544
4197,YF3,7,8.0,0.241
1409,MgI2,4,12.0,1.956
236,AlPO4,0,7.0,3.19
2478,TiF4,1,8.0,2.798
4087,PbBr2,4,6.0,0.417
762,KOH,2,3.0,0.87
3669,LaI3,4,6.0,0.922
3537,YBr3,0,2.0,1.06
150,NaBr,0,2.0,1.831
756,LiBr,2,4.0,1.115
13,BaSe,0,4.0,2.128
2715,YBr3,1,6.0,2.356
2661,MgI2,0,4.0,2.486
1480,VI4,0,8.0,1.974
376,MgI2,1,8.0,2.611
3392,NiBr2,8,12.0,1.13
859,LaI3,6,10.0,0.795
3119,ZnF2,4,9.0,1.46
783,Ca(IO3)2,0,2.0,0.94
378,ZnI2,0,12.0,2.544
2460,CaBr2,0,12.0,2.844
1087,SrF2,0,12.0,2.75
3060,SrF2,2,6.0,1.626
1879,SnI2,6,12.0,1.118
2748,SnF2,0,4.0,2.24
841,MgI2,4,6.0,0.862
1905,BeCl2,8,12.0,0.96
994,Ni(ClO4)2,5,6.0,0.32
325,YCl3,0,8.0,2.818
1063,ZnF2,2,12.0,2.918
3229,GeBr4,0,5.0,1.434
4052,MoBr4,3,4.0,0.452
3166,YBr3,3,7.0,1.489
306,AlAsO4,2,9.0,2.58
3464,MnCl4,5,8.0,1.053
1208,YI3,0,9.0,2.612
620,ZrF4,3,8.0,1.623
481,K2CO3,0,3.0,1.81
3158,LaI3,2,7.0,1.531
1494,CaBr2,2,8.0,1.741
1201,GeF2,0,4.0,2.506
328,MgCl2,2,9.0,2.653
648,MgI2,0,2.0,1.628
1750,PbCl2,0,2.0,1.461
897,VI3,6,9.0,0.675
788,Pb(H2PO4)2,1,4.0,0.91
1135,ZnF2,1,6.0,2.797
2564,MgF2,1,4.0,2.53
650,SrHAsO4,3,7.0,1.27
2621,NiF2,4,12.0,2.327
1670,PbCl2,1,4.0,1.569
2193,BeI2,9,12.0,0.624
2154,CaI2,0,1.0,0.756
1930,SnF2,2,4.0,1.074
3636,ZrBr4,5,8.0,0.937
888,VPO4,9,11.0,0.62
1531,PbBr2,0,4.0,1.871
2221,LaBr3,2,3.0,0.627
3594,CaI2,4,7.0,0.977
4200,YI3,8,9.0,0.225
1035,BeI2,0,8.0,3.377
432,NaNO3,0,3.0,1.89
2624,CoCl2,0,4.0,2.49
829,Mn(NO3)2,4,6.0,0.75
3428,BeI2,4,8.0,1.144
202,NaOH,0,4.0,3.57
846,Ni(ClO4)2,5,8.0,0.72
809,CaI2,6,9.0,0.94
3126,BaBr2,0,4.0,1.56
978,LaI3,9,10.0,0.12
2808,VBr2,4,12.0,1.946
3704,ScCl3,2,3.0,0.802
2938,MoBr2,0,12.0,1.746
4121,BeBr2,8,9.0,0.334
61,AlPO4,0,9.0,3.43
3646,MoCl4,3,5.0,0.899
1,Na2S,0,9.0,3.531
2638,RbF,0,2.0,2.485
3643,TiCl4,3,5.0,0.876
2699,YBr3,1,9.0,2.264
2677,VBr2,0,4.0,2.453
174,SnI2,0,4.0,1.552
1815,PbBr2,0,2.0,1.333
145,Cu3(PO4)2,0,4.0,1.83
2324,ZrBr4,4,5.0,0.359
464,LiNO3,0,2.0,1.8
217,YBr3,6,9.0,0.754
896,VPO4,4,5.0,0.62
807,CoPO4,7,9.0,0.81
1456,VCl4,0,4.0,1.915
690,LiI,0,1.0,1.486
2769,CrCl4,0,5.0,2.125
2989,NiCl2,1,4.0,1.731
2453,CuF2,2,12.0,2.918
2458,VCl2,0,6.0,3.033
1118,TiCl4,0,8.0,2.707
3906,YI3,7,10.0,0.638
818,GaCl3,0,1.0,0.922
1785,VF4,3,5.0,1.264
611,BaBr2,1,6.0,1.769
3155,CoF2,9,12.0,1.367
3562,LaBr3,0,2.0,1.058
4071,ScBr3,3,4.0,0.428
576,SrF2,0,2.0,1.935
2252,LaBr3,1,2.0,0.568
438,NaClO4,3,11.0,1.82
1192,BaF2,0,8.0,2.559
888,YCl3,7,9.0,0.638
827,Ba(H2PO4)2,1,4.0,0.78
2027,ZrBr4,5,8.0,0.937
2923,WBr4,2,8.0,1.926
817,SrI2,8,12.0,0.881
3599,CuF2,4,6.0,0.953
3904,GaI3,1,3.0,0.656
208,PbCl2,2,4.0,0.975
293,MgF2,0,4.0,3.052
1131,CaBr2,1,12.0,2.575
3802,PbBr2,9,12.0,0.738
1882,MoBr4,2,5.0,1.193
1276,CuF2,4,12.0,2.209
998,GeF4,0,5.0,3.789
3662,MgBr2,9,12.0,0.815
1626,GeF4,4,8.0,1.524
1016,Ca(ClO4)2,7,8.0,0.2
186,AlPO4,9,11.0,0.62
708,Mn2P2O7,0,2.0,1.18
353,SrBr2,0,9.0,2.785
4046,LaBr3,8,10.0,0.442
1733,BaCl2,0,2.0,1.458
1666,ZnI2,2,8.0,1.531
3343,ScCl3,2,4.0,1.195
1501,CaBr2,2,7.0,1.821
442,Co2SiO4,0,4.0,2.09
3922,SnI2,7,9.0,0.62
3681,VI4,2,5.0,0.915
1240,TiF4,2,8.0,2.314
259,AlBr3,0,9.0,3.524
1772,RbBr,1,4.0,1.308
323,VPO4,1,7.0,2.56
752,Zn3(AsO4)2,0,2.0,1.04
235,VPO4,0,7.0,3.24
3620,MgBr2,1,2.0,0.959
52,CoBr2,0,12.0,2.743
1007,Ba3(PO4)2,10,11.0,0.27
411,NiF2,4,12.0,2.327
2408,SnF4,0,8.0,3.482
2643,CaCl2,1,8.0,2.137
3059,FeCl2,6,12.0,1.476
2571,HfF4,1,8.0,2.648
2830,MgCl2,4,9.0,1.854
3065,ScCl3,1,3.0,1.546
1491,VBr4,2,8.0,1.896
1519,LiCl,1,3.0,1.625
1045,BeF2,0,4.0,3.134
1109,ZrCl4,0,8.0,2.792
1481,MgBr2,0,2.0,1.944
543,LaI3,0,7.0,2.064
1058,MgF2,0,4.0,3.052
2139,CaI2,9,12.0,0.698
3187,TiCl4,4,8.0,1.359
30,BeI2,0,4.0,3.336
725,TiF4,3,5.0,1.236
2672,VBr2,2,9.0,2.357
2289,YCl3,8,9.0,0.388
942,PbCO3,5,6.0,0.53
1438,TiI4,0,8.0,2.072
2710,SnF4,1,4.0,2.356
394,Ca(ClO4)2,0,8.0,2.06
436,GaF3,3,9.0,2.308
2227,SnCl4,2,3.0,0.591
3169,SrI2,4,9.0,1.474
912,BaBr2,1,2.0,0.65
211,KOH,0,7.0,3.29
1600,LaCl3,0,3.0,1.685
358,Ca(NO3)2,0,6.0,2.19
515,BaHAsO4,1,7.0,1.74
2679,NaBr,0,4.0,2.302
3656,WCl4,3,5.0,0.922
1602,WBr4,0,5.0,1.731
668,Sr(NO3)2,2,6.0,1.22
1852,SnCl4,0,2.0,1.218
1250,CaI2,1,9.0,2.414
903,BeI2,9,12.0,0.624
308,PbCO3,0,6.0,2.74
3456,ScBr3,2,4.0,1.137
1756,SnCl4,4,8.0,1.333
507,CrI3,0,9.0,2.171
3539,BaI2,7,12.0,0.982
183,BaBr2,0,2.0,1.338
712,Ni3(PO4)2,2,4.0,1.18
1509,CuI2,2,12.0,1.783
449,MnCl2,1,6.0,2.295
321,ZnBr2,0,12.0,2.804
1223,PbCl4,0,8.0,2.545
1763,BaCl2,6,12.0,1.228
3022,CaI2,2,7.0,1.718
2437,BeF2,0,7.0,2.994
3019,NiI2,0,4.0,1.789
214,CoPO4,0,6.0,3.67
3660,SrCl2,4,6.0,0.869
2111,YCl3,0,1.0,0.804
4070,NaI,2,3.0,0.419
1563,YF3,0,3.0,1.731
440,Sr3(PO4)2,1,10.0,2.04
1158,CaF2,0,8.0,2.474
3640,SnI2,0,2.0,0.97
2556,VCl2,0,4.0,2.626
44,SrCl2,0,12.0,2.662
2330,BaI2,8,9.0,0.336
2921,MgF2,2,4.0,1.772
2826,PbCl2,0,6.0,2.105
2098,RbI,2,4.0,0.806
584,SrHPO4,0,3.0,1.52
1390,ZrCl4,0,4.0,2.08
3303,BeCl2,7,12.0,1.12
3309,CaCl2,8,12.0,1.099
413,SnF4,0,2.0,2.641
2359,BeCl2,7,8.0,0.234
1419,ZnF2,6,12.0,1.879
2366,ScI3,6,7.0,0.214
801,PbF2,2,4.0,1.036
1300,SrI2,1,9.0,2.331
1570,LiI,1,4.0,1.693
2389,GeF4,0,5.0,3.789
2680,CuF2,4,12.0,2.209
3154,SnI2,0,4.0,1.552
734,Ca2P2O7,0,2.0,1.08
1711,LaCl3,3,7.0,1.447
256,BeBr2,0,8.0,3.595
2676,VCl3,0,4.0,2.345
1977,YBr3,4,6.0,1.021
1163,TiBr3,0,9.0,2.614
146,Ni2P2O7,2,6.0,1.73
647,SnBr2,4,12.0,1.482
1779,CaF2,2,4.0,1.247
3190,CsI,0,4.0,1.458
2570,CuF2,2,8.0,2.541
4193,GaF3,7,8.0,0.251
4133,SnBr4,4,5.0,0.356
3031,SrCl2,0,2.0,1.71
24,NaF,0,4.0,3.103
1327,ZnBr2,0,4.0,2.33
1100,MgI2,1,12.0,2.799
2189,MnCl4,2,3.0,0.66
2707,VBr2,1,6.0,2.334
2441,NiCl2,0,12.0,2.942
1362,PbBr2,1,12.0,2.129
2743,SnCl4,0,5.0,2.247
112,BaI2,0,12.0,2.19
3498,VCl2,6,9.0,0.99
263,GeF4,0,4.0,3.565
1405,YBr3,2,8.0,2.083
2131,CaBr2,7,9.0,0.727
1198,BeF2,2,9.0,2.312
2580,SiF4,2,8.0,2.426
613,PbCO3,3,6.0,1.46
56,ScBr3,0,9.0,2.763
1321,GaF3,4,9.0,2.152
695,LiCl,2,4.0,1.253
192,Ca(H2PO4)2,1,2.0,0.49
1914,MgCl2,1,2.0,1.049
2459,MgBr2,0,6.0,3.094
4174,YI3,7,8.0,0.287
3214,LiCl,2,4.0,1.253
276,NaF,0,4.0,3.103
2071,PbBr4,5,8.0,0.879
319,MnCl4,0,8.0,2.833
17,MnSe2,0,1.0,1.012
1601,YCl3,4,9.0,1.499
682,ScCl3,3,6.0,1.363
2423,SiF4,0,5.0,3.273
2542,CaBr2,0,7.0,2.719
3801,GeF2,7,9.0,0.724
479,SrI2,0,7.0,2.314
3850,SnBr4,3,5.0,0.736
797,Co2As2O7,0,1.0,0.91
286,ZnCl2,0,12.0,2.926
2683,NiCl2,1,8.0,2.225
2351,YI3,7,8.0,0.287
2894,MgBr2,0,2.0,1.944
2651,YBr3,1,8.0,2.459
3067,ZrF4,0,2.0,1.675
2644,VF4,2,8.0,2.304
3842,NaBr,3,4.0,0.686
1610,CuCl2,6,12.0,1.467
140,CaHPO4,0,3.0,1.85
2427,MgCl2,1,9.0,3.088
736,MgBr2,8,12.0,1.142
2030,CoCl3,6,9.0,0.853
336,HfF4,0,8.0,2.906
2617,HfF4,0,5.0,2.604
3854,CaBr2,1,2.0,0.713
2898,SrI2,1,6.0,1.946
404,CaHPO4,0,4.0,2.07
1083,SnF4,1,8.0,3.002
3778,MnCl3,8,9.0,0.709
1957,PbF2,6,9.0,1.046
2516,CoBr2,0,9.0,2.81
3391,LaI3,3,7.0,1.235
2112,PbCl4,3,5.0,0.802
2119,PbI2,2,4.0,0.81
100,Ni2P2O7,0,6.0,2.69
81,PbCl4,0,8.0,2.545
2654,YI3,0,8.0,2.503
3700,BaI2,8,12.0,0.816
1726,SiF4,3,5.0,1.361
1500,GaCl3,4,9.0,1.715
1789,SrBr2,7,12.0,1.202
498,LiI,0,2.0,2.268
339,LiClO4,1,9.0,2.19
135,Co3(AsO4)2,1,8.0,2.13
3458,MnCl2,0,1.0,1.131
2776,SiF4,3,8.0,2.012
3203,SiF4,3,5.0,1.361
3338,AlF3,4,6.0,1.203
2943,GeBr4,0,9.0,1.849
1622,LaF3,0,3.0,1.654
3159,CsF,0,1.0,1.556
46,Li2S,5,7.0,0.945
4140,MoBr4,4,5.0,0.345
2229,CuCl2,4,6.0,0.567
1034,ZnF2,0,6.0,3.386
2507,YCl3,0,7.0,2.787
903,Sr(BrO3)2,2,4.0,0.62
2485,MgI2,1,9.0,2.967
3993,SnI2,1,2.0,0.557
3637,BeI2,4,7.0,0.922
2606,SrI2,0,12.0,2.433
665,KBr,1,4.0,1.405
819,PbHAsO4,2,4.0,0.84
2895,YI3,2,8.0,1.943
1564,ZrBr4,0,4.0,1.793
258,MnSO4,0,7.0,2.95
605,Ba(OH)2,0,1.0,1.52
1029,TiF4,0,8.0,3.219
557,CsF,0,2.0,1.993
972,Ni(ClO4)2,4,5.0,0.42
1219,GeBr2,0,12.0,2.353
3130,PbCl2,1,4.0,1.569
2914,ScBr3,2,6.0,1.869
2333,ScI3,8,9.0,0.321
1522,YF3,2,6.0,1.821
2847,YCl3,2,6.0,1.983
2369,CrBr3,7,8.0,0.174
1696,AlF3,3,6.0,1.409
245,MgCl2,0,9.0,3.56
1175,MgI2,1,8.0,2.611
887,PbHAsO4,0,1.0,0.7
3149,CaI2,4,9.0,1.474
3153,NaI,1,4.0,1.476
266,VF4,0,8.0,3.29
2595,CoBr2,0,6.0,2.613
1126,CaCl2,0,8.0,2.479
63,SnCl4,0,8.0,2.723
2425,ZnF2,0,6.0,3.386
3057,LiBr,1,3.0,1.592
527,Ni2P2O7,2,6.0,1.73
112,Sr3(AsO4)2,0,11.0,2.41
526,Mg2As2O7,1,6.0,1.72
3381,HfBr4,4,8.0,1.248
689,Ba3(PO4)2,4,10.0,1.24
1888,PbI2,6,12.0,1.132
482,Fe3(PO4)2,0,4.0,1.94
2483,PbF4,0,5.0,3.104
314,Na2HPO4,0,6.0,2.5
3891,PbI2,9,12.0,0.645
2840,TiCl4,0,4.0,1.965
1796,CaCl2,8,12.0,1.099
1249,LaCl3,0,6.0,2.45
103,CaI2,2,12.0,2.184
1885,LaBr3,3,6.0,1.179
3847,LiBr,2,3.0,0.688
2900,ZnI2,2,9.0,1.91
272,ZnF2,0,4.0,3.433
508,BaBr2,0,6.0,2.175
3135,YI3,0,4.0,1.57
951,SrHPO4,2,3.0,0.48
422,Pb3(AsO4)2,0,11.0,2.2
865,YI3,6,9.0,0.777
2671,CaCl2,2,9.0,2.17
908,LaBr3,7,10.0,0.629
2311,BeF2,8,9.0,0.342
3133,CuF2,4,8.0,1.456
1315,MnBr2,0,4.0,2.329
1639,ZrF4,4,8.0,1.485
3152,MnBr2,4,9.0,1.457
1534,MgBr2,6,12.0,1.629
835,GaI3,3,6.0,0.92
358,MgBr2,0,4.0,2.803
138,RbCl,0,4.0,1.866
299,MgBr2,0,8.0,2.992
1568,ZnI2,4,12.0,1.659
1015,GeF4,0,4.0,3.565
382,CaBr2,1,9.0,2.499
941,LaI3,6,8.0,0.439
2871,GeF4,2,5.0,1.935
4114,ScCl3,7,8.0,0.34
761,SiF4,5,8.0,1.063
3706,RbCl,0,1.0,0.837
2127,YI3,6,9.0,0.777
2797,LaI3,1,9.0,2.166
2276,GaI3,0,1.0,0.485
2911,CaI2,0,4.0,1.904
898,GeF4,4,5.0,0.66
30,Na2Se,0,5.0,2.983
2207,HfF4,4,5.0,0.641
1414,SrF2,4,12.0,1.866
2239,YBr3,6,8.0,0.572
1889,GaBr3,3,6.0,1.165
298,CrPO4,1,7.0,2.67
384,KClO4,0,7.0,2.03
1944,WCl4,5,8.0,1.048
3241,SnCl4,4,8.0,1.333
1524,BaCl2,0,4.0,1.827
1200,MgCl2,4,12.0,2.198
3281,CuCl2,8,12.0,1.188
2235,MoI4,3,5.0,0.602
4184,MoI4,4,5.0,0.28
3775,GaI3,7,9.0,0.785
2704,CaI2,2,12.0,2.184
108,CaCl2,4,12.0,1.954
2857,BaCl2,1,8.0,1.944
3001,NiBr2,1,4.0,1.795
4096,SnBr4,3,4.0,0.407
430,NiCl3,0,6.0,2.378
58,VCl4,0,8.0,2.679
76,MnI2,0,9.0,2.568
796,VCl3,6,9.0,0.919
368,NaCl,0,4.0,2.456
923,PbHAsO4,1,2.0,0.58
785,MoCl4,5,8.0,1.029
2236,BaI2,7,9.0,0.577
2376,CoF3,0,3.0,4.171
2182,SrI2,9,12.0,0.646
776,CrPO4,5,7.0,0.9
1904,MnCl2,0,1.0,1.131
2303,MgI2,8,9.0,0.395
3876,CuI2,9,12.0,0.65
3228,YBr3,4,8.0,1.389
3488,SrBr2,8,12.0,0.994
121,LiI,0,2.0,2.268
2399,SiF4,0,8.0,3.344
1973,CaBr2,6,9.0,0.963
2598,GeF2,0,4.0,2.506
3998,NaI,3,4.0,0.513
910,GaCl3,1,2.0,0.619
124,CrI3,0,9.0,2.171
2726,MnBr2,0,4.0,2.329
2179,MgI2,6,8.0,0.678
693,Co2As2O7,0,2.0,1.26
1598,VF4,4,8.0,1.543
1269,CaCl2,2,9.0,2.17
3779,HfF4,0,1.0,0.829
3822,NiBr2,4,6.0,0.748
3718,SnI4,2,5.0,0.877
1190,CaBr2,0,8.0,2.415
2983,MoCl4,3,8.0,1.71
4189,BeCl2,7,8.0,0.234
3810,CaCl2,6,8.0,0.643
3894,GaBr3,1,2.0,0.666
3197,BaCl2,2,6.0,1.421
442,LiI,0,3.0,2.433
2145,BaCl2,1,2.0,0.764
3150,NiBr2,7,12.0,1.409
925,YBr3,7,9.0,0.542
8,Rb2S,0,9.0,2.812
40,Li2S,5,9.0,1.563
2547,NbCl4,0,8.0,2.613
801,Co2SiO4,0,1.0,0.89
1423,YF3,3,9.0,1.892
3807,PbCl2,0,1.0,0.799
125,Mn3(AsO4)2,0,8.0,2.28
1521,GeCl2,4,12.0,1.606
1239,ScI3,0,9.0,2.486
3953,ScI3,7,9.0,0.573
